어휘	구성 단위	품사	전문 분야
그네-가락	어휘	명사	
그네-너비	어휘	명사	
그네-뛰기	어휘	명사	
그네-발	어휘	명사	
그네-발판	어휘	명사	
그네-비계	어휘	명사	건설
그네-판	어휘	명사	
그네^분만	구	품사 없음	의학
그네^잡음	구	품사 없음	의학
그네^진동	구	품사 없음	물리
그네대	어휘	명사	
그네식양식	어휘	명사	수산업
그네출발대	어휘	명사	
그네춤	어휘	명사	무용
그네툼	어휘	명사	식물
그넷-줄	어휘	명사	
그녀는 노래한다	구	품사 없음	예체능 일반
그념-하다	어휘	동사	
그념-하다	어휘	형용사	
그노몬	어휘	명사	
그노몬	어휘	명사	
그노몬	어휘	명사	수학
그노몬	어휘	명사	정보·통신
그노시스	어휘	명사	철학
그노시스-주의	어휘	명사	가톨릭
그노시스-파	어휘	명사	가톨릭
그놈	어휘	명사	정보·통신
그놈이 그놈이다	관용구	품사 없음	
그누	어휘	명사	
그누다	어휘	동사	
그누므꺼	어휘	감탄사	
그누텔라	어휘	명사	정보·통신
그눌	어휘	명사	
그눌	어휘	명사	
그느	어휘	명사	
그느다	어휘	동사	
그느드르순	어휘	명사	
그느루다	어휘	동사	
그느르다	어휘	동사	
그느르다	어휘	동사	
그느리다	어휘	동사	
그느지	어휘	명사	
그늑	어휘	품사 없음	
그늑-하다	어휘	형용사	
그늑-하다	어휘	형용사	
그늘	어휘	명사	
그늘	어휘	명사	
그늘	어휘	명사	
그늘	어휘	명사	
그늘	어휘	명사	
그늘	어휘	명사	
그늘 밑(의) 매미 신세[팔자]	속담	품사 없음	
그늘-가꾸기	어휘	명사	농업
그늘-개고사리	어휘	명사	식물
그늘-골	어휘	명사	
그늘-골무꽃	어휘	명사	식물
그늘-꿩의다리	어휘	명사	식물
그늘-나무	어휘	명사	
그늘-다리	어휘	명사	
그늘-대	어휘	명사	
그늘-돌쩌귀	어휘	명사	식물
그늘-뛰기	어휘	명사	
그늘-막	어휘	명사	
그늘-말림	어휘	명사	
그늘-바람꽃	어휘	명사	식물
그늘-받이	어휘	명사	
그늘-보리뺑이	어휘	명사	식물
그늘-사초	어휘	명사	식물
그늘-선	어휘	명사	건설
그늘-송이풀	어휘	명사	식물
그늘-숲	어휘	명사	
그늘-쑥	어휘	명사	식물
그늘-잎	어휘	명사	식물
그늘-줄	어휘	명사	
그늘-지다	어휘	동사	
그늘-지다	어휘	동사	
그늘-지붕	어휘	명사	
그늘-집	어휘	명사	
그늘-집	어휘	명사	체육
그늘-취	어휘	명사	식물
그늘-치다	어휘	동사	
그늘-터	어휘	명사	
그늘-흰사초	어휘	명사	식물
그늘^관수	구	품사 없음	공예
그늘^식물	구	품사 없음	식물
그늘^집터	구	품사 없음	역사
그늘구다	어휘	동사	
그늘구역	어휘	명사	공학 일반
그늘막 텐트	구	품사 없음	
그늘막^우사	구	품사 없음	농업
그늘말림-법	어휘	명사	한의
그늘새김	어휘	명사	미술
그늘석	어휘	명사	
그늘우다	어휘	동사	
그늘의[그늘에 자란] 밀짚 같다	관용구	품사 없음	
그늘이 지다	관용구	품사 없음	
그늘지	어휘	명사	
그늘찌	어휘	명사	
그늘흰잎지의	어휘	명사	생명
그늙	어휘	명사	
그능-다리	어휘	명사	
그능기	어휘	명사	
그능지	어휘	명사	
그늬	어휘	명사	
그니	어휘	대명사	
그니	어휘	명사	
그니	어휘	명사	
그니	어휘	명사	
그니-거리다	어휘	동사	
그니-들	어휘	대명사	
그니까	어휘	부사	
그니께	어휘	부사	
그니럽다	어휘	형용사	
그닐	어휘	품사 없음	
그닐-거리다	어휘	동사	
그닐-거리다	어휘	동사	
그닐-그닐	어휘	부사	
그닐-그닐	어휘	부사	
그닐-대다	어휘	동사	
그닐-대다	어휘	동사	
그닐그닐-하다	어휘	동사	
그닐그닐-하다	어휘	동사	
그닛-말	어휘	명사	
그닝게	어휘	부사	
그닥	어휘	부사	
그닥	어휘	부사	
그닥-그닥	어휘	부사	
그닥-이다	어휘	동사	
그닥잖다	어휘	형용사	
그단스크	어휘	명사	지명
그단스크 만	구	품사 없음	지명
그달다	어휘	동사	
그담-새	어휘	명사	
그답잖다	어휘	형용사	
그댁잔-허다	어휘	형용사	
그댁잖다	어휘	형용사	
그더기다	어휘	동사	
그더리	어휘	명사	
그더처	어휘	부사	
그덕	어휘	부사	
그덕-그덕	어휘	부사	
그덕-이다	어휘	동사	
그덕-하다	어휘	형용사	
그덕그덕-하다	어휘	형용사	
그덤-새	어휘	명사	
그데이	어휘	명사	
그뎁잔-허다	어휘	형용사	
그도 그럴 것이	관용구	품사 없음	
그두	어휘	명사	
그두-재이	어휘	명사	
그두-쟁이	어휘	명사	
그드럭-거리다	어휘	동사	
그드름	어휘	명사	
그득	어휘	부사	
그득	어휘	부사	
그득	어휘	부사	
그득	어휘	부사	
그득-그득	어휘	부사	
그득-그득	어휘	부사	
그득-그득	어휘	부사	
그득-그득	어휘	부사	
그득-하다	어휘	형용사	
그득-하다	어휘	형용사	
그득-하다	어휘	형용사	
그득-하다	어휘	형용사	
그득-하다	어휘	형용사	
그득-히	어휘	부사	
그득-히	어휘	부사	
그득-히	어휘	부사	
그득-히	어휘	부사	
그득그득-하다	어휘	형용사	
그득그득-하다	어휘	형용사	
그득그득-하다	어휘	형용사	
그득그득-하다	어휘	형용사	
그득그득-히	어휘	부사	
그득그득-히	어휘	부사	
그득그득-히	어휘	부사	
그득그득-히	어휘	부사	
그들	어휘	명사	
그들-장	어휘	명사	
그들다	어휘	동사	
그들떠-보다	어휘	동사	
그들막-허다	어휘	형용사	
그들먹	어휘	품사 없음	
그들먹-그들먹	어휘	부사	
그들먹-이	어휘	부사	
그들먹-하다	어휘	형용사	
그들먹그들먹-하다	어휘	형용사	
그들은 어찌 되나	구	품사 없음	문학
그들은 엇지 되나	구	품사 없음	문학
그들의 결혼	구	품사 없음	무용
그들의 하루	구	품사 없음	문학
그디	어휘	대명사	
그디	어휘	대명사	
그디니아	어휘	명사	지명
그때-그때	어휘	명사	
그때-그때	어휘	부사	
그때-껏	어휘	부사	
그때-께	어휘	명사	
그때-께	어휘	부사	
그때-끼	어휘	명사	
그때-끼	어휘	부사	
그때-사	어휘	부사	
그때서-야	어휘	부사	
그떡	어휘	부사	
그떡-그떡	어휘	부사	
그떡-하다	어휘	형용사	
그떡-하며	어휘	부사	
그떡그떡-하다	어휘	형용사	
그뜩	어휘	부사	
그뜩	어휘	부사	
그뜩	어휘	부사	
그뜩	어휘	부사	
그뜩-그뜩	어휘	부사	
그뜩-그뜩	어휘	부사	
그뜩-그뜩	어휘	부사	
그뜩-그뜩	어휘	부사	
그뜩-이	어휘	부사	
그뜩-이	어휘	부사	
그뜩-이	어휘	부사	
그뜩-이	어휘	부사	
그뜩-이나	어휘	부사	
그뜩-하다	어휘	형용사	
그뜩-하다	어휘	형용사	
그뜩-하다	어휘	형용사	
그뜩-하다	어휘	형용사	
그뜩-히	어휘	부사	
그뜩-히	어휘	부사	
그뜩-히	어휘	부사	
그뜩-히	어휘	부사	
그뜩그뜩-이	어휘	부사	
그뜩그뜩-이	어휘	부사	
그뜩그뜩-이	어휘	부사	
그뜩그뜩-이	어휘	부사	
그뜩그뜩-하다	어휘	형용사	
그뜩그뜩-하다	어휘	형용사	
그뜩그뜩-하다	어휘	형용사	
그뜩그뜩-하다	어휘	형용사	
그뜩그뜩히	어휘	부사	
그뜩그뜩히	어휘	부사	
그뜩그뜩히	어휘	부사	
그뜩그뜩히	어휘	부사	
그뜩그뜩히	어휘	부사	
그뜩히	어휘	부사	
그라	어휘	감탄사	
그라	어휘	품사 없음	
그라-면	어휘	부사	
그라고	어휘	부사	
그라께	어휘	부사	
그라나	어휘	명사	식물
그라나다	어휘	명사	인명
그라나다	어휘	명사	지명
그라나다	어휘	명사	지명
그라나다	어휘	명사	복식
그라나다^왕국	구	품사 없음	역사
그라나다^조약	구	품사 없음	역사
그라나다^토후국	구	품사 없음	역사
그라나도스	어휘	명사	인명
그라나디나	어휘	명사	음악
그라나틴	어휘	명사	생명
그라네	어휘	명사	인명
그라네^미술관	구	품사 없음	미술
그라눔	어휘	명사	식물
그라뉼라아제	어휘	명사	생명
그라니까니	어휘	부사	
그라니세트론	어휘	명사	약학
그라니세트론^염산염	구	품사 없음	약학
그라니트^루프	구	품사 없음	생명
그라다	어휘	동사	
그라데니고^증후군	구	품사 없음	의학
그라데볼레	어휘	명사	음악
그라데이션	어휘	명사	영상
그라데이션^재킷	구	품사 없음	복식
그라데이션^티셔츠	구	품사 없음	복식
그라도코엔	어휘	명사	생명
그라도콜-막	어휘	명사	생명
그라두알레	어휘	명사	가톨릭
그라마	어휘	명사	음악
그라마톨로지	어휘	명사	철학
그라마폰^레코드	구	품사 없음	예체능 일반
그라모	어휘	부사	
그라모돔	어휘	명사	약학
그라모폰	어휘	명사	예체능 일반
그라믄	어휘	부사	
그라미시딘	어휘	명사	생명
그라민	어휘	명사	화학
그라베	어휘	명사	음악
그라베	어휘	명사	인명
그라베시모	어휘	명사	음악
그라비어	어휘	명사	매체
그라비어-인쇄	어휘	명사	매체
그라비어^날염	구	품사 없음	공예
그라비어^사진	구	품사 없음	영상
그라비어^스크린	구	품사 없음	영상
그라비어^종이	구	품사 없음	매체
그라세^징후	구	품사 없음	의학
그라스	어휘	명사	문학
그라스^러그	구	품사 없음	공예
그라스^벙커	구	품사 없음	체육
그라스^사일리지	구	품사 없음	농업
그라스^임브로이더리	구	품사 없음	공예
그라스^클로스	구	품사 없음	복식
그라스^테타니	구	품사 없음	의학
그라스만	어휘	명사	인명
그라스만^기호	구	품사 없음	수학
그라스만^대수	구	품사 없음	수학
그라스만^법칙	구	품사 없음	언어
그라스만의^법칙	구	품사 없음	물리
그라시안 이 모랄레스	구	품사 없음	인명
그라시오소	어휘	명사	문학
그라야노톡신	어휘	명사	생명
그라우스^슈팅^해트	구	품사 없음	복식
그라우저	어휘	명사	기계
그라우트	어휘	명사	건설
그라우트	어휘	명사	건설
그라우트^리세스	구	품사 없음	건설
그라우트^리프트	구	품사 없음	건설
그라우트^믹서	구	품사 없음	건설
그라우트^벤트	구	품사 없음	건설
그라우트^시멘트	구	품사 없음	공업
그라우트^주입기	구	품사 없음	건설
그라우트^커튼	구	품사 없음	건설
그라우트^펌프	구	품사 없음	건설
그라우트^홀	구	품사 없음	건설
그라우팅	어휘	명사	건설
그라우팅^공법	구	품사 없음	건설
그라우팅^펌프	구	품사 없음	건설
그라운드	어휘	명사	체육
그라운드	어휘	명사	체육
그라운드 전쟁	구	품사 없음	
그라운드-워크	어휘	명사	환경
그라운드^골프	구	품사 없음	체육
그라운드^레슬링	구	품사 없음	체육
그라운드^로우	구	품사 없음	예체능 일반
그라운드^로우^스트립	구	품사 없음	예체능 일반
그라운드^루프^잡음	구	품사 없음	예체능 일반
그라운드^룰	구	품사 없음	체육
그라운드^보이	구	품사 없음	체육
그라운드^볼	구	품사 없음	체육
그라운드^스매시	구	품사 없음	체육
그라운드^스위치	구	품사 없음	예체능 일반
그라운드^스트로크	구	품사 없음	체육
그라운드^스트로크	구	품사 없음	체육
그라운드^아웃	구	품사 없음	체육
그라운드^앵커	구	품사 없음	건설
그라운드^앵커리지	구	품사 없음	건설
그라운드^언더^리페어	구	품사 없음	체육
그라운드^점퍼	구	품사 없음	복식
그라운드^제로	구	품사 없음	정치
그라운드^커버^플랜츠	구	품사 없음	건설
그라운드^핸들링	구	품사 없음	체육
그라운드^호퍼	구	품사 없음	건설
그라운드^홈런	구	품사 없음	체육
그라운드시트	어휘	명사	
그라운딩	어휘	명사	체육
그라운딩^더^볼	구	품사 없음	체육
그라울^톤	구	품사 없음	음악
그라울러	어휘	명사	기계
그라이	어휘	부사	
그라이나	어휘	부사	
그라이머	어휘	부사	
그라이전ㆍ자제핀ㆍ쿠즈민^컷오프	구	품사 없음	천문
그라이프스발트	어휘	명사	지명
그라인	어휘	명사	인명
그라인더	어휘	명사	공업
그라인더^로봇	구	품사 없음	건설
그라인더^펌프	구	품사 없음	기계
그라인드코어	어휘	명사	음악
그라인딩	어휘	명사	공업
그라인딩	어휘	명사	공업
그라인딩^밀	구	품사 없음	기계
그라인딩^밀	구	품사 없음	공업
그라쩨^도은법	구	품사 없음	의학
그라찌아노	어휘	명사	연기
그라처-학파	어휘	명사	심리
그라츠	어휘	명사	지명
그라치오소	어휘	명사	음악
그라칠레	어휘	명사	음악
그라쿠스	어휘	명사	인명
그라쿠스	어휘	명사	인명
그라크	어휘	명사	인명
그라타주	어휘	명사	공예
그라탕	어휘	명사	
그라탱	어휘	명사	
그라토	어휘	명사	인명
그라퇴르	어휘	명사	공예
그라투스-자	어휘	명사	생명
그라티아이	어휘	명사	문학
그라페^수술	구	품사 없음	의학
그라펜	어휘	명사	
그라프	어휘	명사	
그라프	어휘	명사	수학
그라프	어휘	명사	역사
그라프^난포	구	품사 없음	생명
그라프^여포	구	품사 없음	수의
그라프만	어휘	명사	인명
그라피에^시멘트	구	품사 없음	공업
그라피티	어휘	명사	정보·통신
그라피티	어휘	명사	미술
그라피티^룩	구	품사 없음	복식
그라피티^아트	구	품사 없음	미술
그라피티^운동	구	품사 없음	미술
그라함^법칙	구	품사 없음	물리
그라함^스틸^잡음	구	품사 없음	의학
그락-저락	어휘	부사	
그란	어휘	명사	인명
그란데	어휘	부사	
그란데 사이즈	구	품사 없음	
그란드리^촉소체	구	품사 없음	수의
그란디	어휘	부사	
그란디오소	어휘	명사	음악
그란빌^반자극제	구	품사 없음	의학
그란빌^해머	구	품사 없음	의학
그란사소디탈리아	어휘	명사	지명
그란자임	어휘	명사	화학
그란차코	어휘	명사	지명
그란카싸	어휘	명사	음악
그란트^수술	구	품사 없음	의학
그람	어휘	명사	인명
그람	어휘	명사	인명
그람	어휘	감탄사	
그람	어휘	감탄사	
그람	어휘	감탄사	
그람-벌	어휘	명사	농업
그람-원자	어휘	의존 명사	화학
그람^반응	구	품사 없음	생명
그람^양성	구	품사 없음	생명
그람^양성균	구	품사 없음	생명
그람^염색	구	품사 없음	생명
그람^염색법	구	품사 없음	생명
그람^용액	구	품사 없음	생명
그람^음성	구	품사 없음	생명
그람^음성균	구	품사 없음	생명
그람ㆍ슈미트^과정	구	품사 없음	수학
그람ㆍ슈미트^단위^직교화	구	품사 없음	수학
그람ㆍ슈미트^정규^직교화	구	품사 없음	수학
그람ㆍ슈미트^정규^직교화^과정	구	품사 없음	수학
그람ㆍ슈미트^정규^직교화^방법	구	품사 없음	수학
그람ㆍ슈미트^직교화	구	품사 없음	수학
그람ㆍ슈미트^직교화^방법	구	품사 없음	수학
그람그레이	어휘	의존 명사	물리
그람시	어휘	명사	인명
그람시로	어휘	부사	
그람카로리	어휘	의존 명사	군사
그랏	어휘	명사	
그랑	어휘	명사	
그랑	어휘	명사	
그랑-그랑	어휘	부사	
그랑-기뇰	어휘	명사	연기
그랑^까브리올	구	품사 없음	무용
그랑^바뜨망	구	품사 없음	무용
그랑^바뜨망^데리에르	구	품사 없음	무용
그랑^바뜨망^쥬떼	구	품사 없음	무용
그랑^발레	구	품사 없음	무용
그랑^발로네	구	품사 없음	무용
그랑^빠^드^샤	구	품사 없음	무용
그랑^빠^드^샤^쥬떼	구	품사 없음	무용
그랑^빠드되	구	품사 없음	무용
그랑^쁠리에	구	품사 없음	무용
그랑^삐루에뜨	구	품사 없음	무용
그랑^샹즈망^드^삐에	구	품사 없음	무용
그랑^아비	구	품사 없음	복식
그랑^에쌰뻬	구	품사 없음	무용
그랑^저테	구	품사 없음	무용
그랑^쥬떼^앙^아방	구	품사 없음	무용
그랑^코스튬	구	품사 없음	복식
그랑^파드되	구	품사 없음	무용
그랑^푸에떼	구	품사 없음	무용
그랑^푸에떼^쒸르^레^뿌엥뜨	구	품사 없음	무용
그랑^프레빠라씨용	구	품사 없음	무용
그랑^프로제	구	품사 없음	경제
그랑게-로	어휘	부사	
그랑그랑-하다	어휘	형용사	
그랑께	어휘	부사	
그랑께-로	어휘	부사	
그랑께로는	어휘	부사	
그랑드^아르슈^서밋	구	품사 없음	환경
그랑드디상스^댐	구	품사 없음	건설
그랑드조라스 산	구	품사 없음	지명
그랑셰^삼징	구	품사 없음	의학
그랑프리	어휘	명사	
그랑프리^경주	구	품사 없음	체육
그랑프리^레이스	구	품사 없음	체육
그랗게	어휘	품사 없음	
그래	어휘	감탄사	
그래	어휘	감탄사	
그래	어휘	감탄사	
그래	어휘	조사	
그래	어휘	품사 없음	
그래	어휘	품사 없음	
그래	어휘	품사 없음	
그래 봤자	관용구	품사 없음	
그래 봤자	관용구	품사 없음	
그래-그래	어휘	감탄사	
그래-도	어휘	품사 없음	
그래-도	어휘	품사 없음	
그래-면	어휘	부사	
그래-문	어휘	부사	
그래-저래	어휘	부사	
그래게	어휘	부사	
그래게	어휘	감탄사	
그래고	어휘	부사	
그래구	어휘	부사	
그래나	어휘	부사	
그래나-저래나	어휘	부사	
그래널리식^콘크리트	구	품사 없음	건설
그래놀리스	어휘	명사	건설
그래놀리식	어휘	명사	건설
그래놀리식^마무리	구	품사 없음	건설
그래놀리식^콘크리트	구	품사 없음	건설
그래놀리식^포장	구	품사 없음	건설
그래뉼	어휘	명사	공예
그래뉼라^신테시스	구	품사 없음	예체능 일반
그래뉼러-당	어휘	명사	화학
그래뉼레이션	어휘	명사	공예
그래뉼로포이에틴	어휘	명사	생명
그래니^글라스	구	품사 없음	공예
그래니^드레스	구	품사 없음	복식
그래니^룩	구	품사 없음	복식
그래니^백	구	품사 없음	공예
그래니^부츠	구	품사 없음	복식
그래니^블라우스	구	품사 없음	복식
그래니^스커트	구	품사 없음	복식
그래니까	어휘	부사	
그래니트^클로스	구	품사 없음	복식
그래닛-레드	어휘	명사	
그래닛-핑크	어휘	명사	
그래닝거^도표	구	품사 없음	화학
그래다	어휘	동사	
그래듀멧	어휘	명사	약학
그래머^스쿨	구	품사 없음	교육
그래미-상	어휘	명사	음악
그래미^어워즈	구	품사 없음	음악
그래버	어휘	명사	정보·통신
그래벌^매트	구	품사 없음	공학 일반
그래벌^필^댐	구	품사 없음	건설
그래브	어휘	명사	건설
그래브-훅	어휘	명사	건설
그래브^버킷	구	품사 없음	기계
그래비티^스플릿	구	품사 없음	복식
그래비티^용접	구	품사 없음	공업
그래비티노	어휘	명사	물리
그래서	어휘	부사	
그래서	어휘	품사 없음	
그래서	어휘	품사 없음	
그래서	어휘	명사	복식
그래서-나무리	어휘	부사	
그래서리	어휘	부사	
그래설라매	어휘	부사	
그래스-그린	어휘	명사	
그래스^벙커	구	품사 없음	체육
그래스^스키	구	품사 없음	체육
그래스텍스	어휘	명사	건설
그래스텍스^코트	구	품사 없음	체육
그래스하퍼^포즈	구	품사 없음	체육
그래여	어휘	감탄사	
그래이	어휘	부사	
그래이^워터	구	품사 없음	환경
그래주에이션	어휘	명사	복식
그래주에이션^보브	구	품사 없음	복식
그래주에이션^커트^스타일	구	품사 없음	복식
그래주에이티드	어휘	명사	복식
그래주에이티드^텍스처	구	품사 없음	복식
그래주에이티드^폼	구	품사 없음	복식
그래코로만-형	어휘	명사	체육
그래파이트	어휘	명사	화학
그래파이트^컬러	구	품사 없음	광업
그래페^징후	구	품사 없음	의학
그래포스코프	어휘	명사	정보·통신
그래프	어휘	명사	
그래프	어휘	명사	수학
그래프-용지	어휘	명사	
그래프-해	어휘	명사	정보·통신
그래프^검색	구	품사 없음	정보·통신
그래프^규칙^정의^서술^구조	구	품사 없음	영상
그래프^모형	구	품사 없음	수학
그래프^분류^구조^서술^구조	구	품사 없음	영상
그래프^분할	구	품사 없음	수학
그래프^분할^문제	구	품사 없음	수학
그래프^색상^수	구	품사 없음	수학
그래프^색칠^문제	구	품사 없음	수학
그래프^순회	구	품사 없음	수학
그래프^용어^정의^서술^구조	구	품사 없음	영상
그래프^운행법	구	품사 없음	정보·통신
그래프^이등분	구	품사 없음	수학
그래프^이등분^문제	구	품사 없음	수학
그래프^이론	구	품사 없음	수학
그래프^저널리즘	구	품사 없음	매체
그래프^조절	구	품사 없음	정보·통신
그래프^채색	구	품사 없음	정보·통신
그래프^체크	구	품사 없음	공예
그래프^추적기	구	품사 없음	정보·통신
그래프^탐색	구	품사 없음	정보·통신
그래프^포트	구	품사 없음	정보·통신
그래프^폴로어	구	품사 없음	정보·통신
그래프털	어휘	명사	정보·통신
그래프트^고분자	구	품사 없음	화학
그래프트^공중합체	구	품사 없음	화학
그래프트^다중체	구	품사 없음	화학
그래프트^중합	구	품사 없음	자연 일반
그래프트^중합체	구	품사 없음	화학
그래프트^코폴리머	구	품사 없음	화학
그래프트^폴리머	구	품사 없음	화학
그래프트^혼성^고분자	구	품사 없음	화학
그래프트^혼성^다중체	구	품사 없음	화학
그래프트^혼성^중합체	구	품사 없음	화학
그래프트^혼성^폴리머	구	품사 없음	화학
그래플^버킷	구	품사 없음	공학 일반
그래플링	어휘	명사	체육
그래피시즘	어휘	명사	복식
그래피컬^커널^시스템	구	품사 없음	정보·통신
그래피컬^커널^시스템	구	품사 없음	정보·통신
그래피컬^프리미티브	구	품사 없음	정보·통신
그래피티	어휘	명사	미술
그래피티^아트	구	품사 없음	미술
그래피티^아티스트	구	품사 없음	미술
그래픽	어휘	명사	
그래픽 팀	구	품사 없음	
그래픽-체	어휘	명사	미술
그래픽-키	어휘	명사	정보·통신
그래픽-판	어휘	명사	정보·통신
그래픽^가속^카드	구	품사 없음	영상
그래픽^가속기	구	품사 없음	정보·통신
그래픽^경계	구	품사 없음	정보·통신
그래픽^노블	구	품사 없음	영상
그래픽^노테이션	구	품사 없음	음악
그래픽^니트	구	품사 없음	복식
그래픽^단말	구	품사 없음	정보·통신
그래픽^단말^장치	구	품사 없음	정보·통신
그래픽^단말기	구	품사 없음	정보·통신
그래픽^데이터^구조	구	품사 없음	정보·통신
그래픽^데이터^프로세싱	구	품사 없음	정보·통신
그래픽^등화기	구	품사 없음	전기·전자
그래픽^디바이스^인터페이스	구	품사 없음	정보·통신
그래픽^디스플레이	구	품사 없음	정보·통신
그래픽^디스플레이^속성	구	품사 없음	정보·통신
그래픽^디스플레이^장치	구	품사 없음	정보·통신
그래픽^디스플레이^제어기	구	품사 없음	정보·통신
그래픽^디스플레이^컨트롤러	구	품사 없음	정보·통신
그래픽^디스플레이^해상도	구	품사 없음	정보·통신
그래픽^디자이너	구	품사 없음	매체
그래픽^디자인	구	품사 없음	매체
그래픽^디자인과	구	품사 없음	교육
그래픽^루틴	구	품사 없음	정보·통신
그래픽^룩	구	품사 없음	복식
그래픽^메모리	구	품사 없음	정보·통신
그래픽^모드	구	품사 없음	정보·통신
그래픽^문서	구	품사 없음	정보·통신
그래픽^문자	구	품사 없음	정보·통신
그래픽^문자^부호	구	품사 없음	정보·통신
그래픽^문자^코드	구	품사 없음	정보·통신
그래픽^부처리기	구	품사 없음	정보·통신
그래픽^사용자^인터페이스	구	품사 없음	정보·통신
그래픽^상태	구	품사 없음	정보·통신
그래픽^상태^변수	구	품사 없음	정보·통신
그래픽^상태^스택	구	품사 없음	정보·통신
그래픽^수준	구	품사 없음	정보·통신
그래픽^아트	구	품사 없음	미술
그래픽^아트	구	품사 없음	미술
그래픽^아트^기술자	구	품사 없음	매체
그래픽^악기^에디터	구	품사 없음	음악
그래픽^언어	구	품사 없음	정보·통신
그래픽^에디터	구	품사 없음	음악
그래픽^엔진	구	품사 없음	정보·통신
그래픽^엘리먼트	구	품사 없음	정보·통신
그래픽^영상^출력	구	품사 없음	정보·통신
그래픽^영상^표시^장치	구	품사 없음	정보·통신
그래픽^요소	구	품사 없음	정보·통신
그래픽^유저^인터페이스	구	품사 없음	정보·통신
그래픽^음악^기보	구	품사 없음	음악
그래픽^이미지	구	품사 없음	정보·통신
그래픽^이퀄라이저	구	품사 없음	전기·전자
그래픽^이퀼라이저	구	품사 없음	예체능 일반
그래픽^인터페이스	구	품사 없음	정보·통신
그래픽^입력	구	품사 없음	정보·통신
그래픽^입력^디바이스	구	품사 없음	정보·통신
그래픽^입력^언어	구	품사 없음	정보·통신
그래픽^입력^장치	구	품사 없음	정보·통신
그래픽^자료^구조	구	품사 없음	정보·통신
그래픽^자료^처리	구	품사 없음	정보·통신
그래픽^제어기	구	품사 없음	정보·통신
그래픽^제어판	구	품사 없음	정보·통신
그래픽^차트	구	품사 없음	공학 일반
그래픽^처리^장치	구	품사 없음	정보·통신
그래픽^출력^디바이스	구	품사 없음	정보·통신
그래픽^출력^장치	구	품사 없음	정보·통신
그래픽^카드	구	품사 없음	정보·통신
그래픽^카드^오버클로킹	구	품사 없음	정보·통신
그래픽^커뮤니케이션	구	품사 없음	매체
그래픽^컨트롤	구	품사 없음	정보·통신
그래픽^컨트롤러	구	품사 없음	정보·통신
그래픽^코프로세서	구	품사 없음	정보·통신
그래픽^태블릿	구	품사 없음	정보·통신
그래픽^터미널	구	품사 없음	정보·통신
그래픽^트위드	구	품사 없음	복식
그래픽^파일^유지^보수	구	품사 없음	정보·통신
그래픽^패널	구	품사 없음	공업
그래픽^패스워드	구	품사 없음	정보·통신
그래픽^포트	구	품사 없음	정보·통신
그래픽^표시^모드	구	품사 없음	정보·통신
그래픽^표시^속성	구	품사 없음	정보·통신
그래픽^표시^장치?	구	품사 없음	정보·통신
그래픽^표시^프로그램	구	품사 없음	정보·통신
그래픽^표시^해상도	구	품사 없음	정보·통신
그래픽^프로그램	구	품사 없음	정보·통신
그래픽^프리미티브	구	품사 없음	정보·통신
그래픽^프린터	구	품사 없음	정보·통신
그래픽^합성	구	품사 없음	예체능 일반
그래픽^해답	구	품사 없음	정보·통신
그래픽^형태^기계	구	품사 없음	정보·통신
그래픽^화면	구	품사 없음	정보·통신
그래픽스	어휘	명사	정보·통신
그래픽스^객체^콘텐츠^구조	구	품사 없음	정보·통신
그래픽스^디지타이저	구	품사 없음	정보·통신
그래픽스^루틴	구	품사 없음	정보·통신
그래픽스^모드	구	품사 없음	정보·통신
그래픽스^소프트웨어	구	품사 없음	정보·통신
그래픽스^액셀러레이터	구	품사 없음	정보·통신
그래픽스^액셀러레이터	구	품사 없음	정보·통신
그래픽스^어댑터	구	품사 없음	정보·통신
그래픽스^엔진	구	품사 없음	정보·통신
그래픽스^워크스테이션	구	품사 없음	정보·통신
그래픽스^워크스테이션	구	품사 없음	정보·통신
그래픽스^인터체인지^포맷	구	품사 없음	정보·통신
그래픽스^조작	구	품사 없음	정보·통신
그래픽스^중핵계	구	품사 없음	정보·통신
그래픽스^태블릿	구	품사 없음	정보·통신
그래픽스^프로그램	구	품사 없음	정보·통신
그래픽스^프리미티브	구	품사 없음	정보·통신
그래픽스^프린터	구	품사 없음	정보·통신
그래픽용^확장^베이식	구	품사 없음	정보·통신
그래핌	어휘	명사	정보·통신
그랜드-래피즈	어휘	명사	지명
그랜드-뱅크스	어휘	명사	지명
그랜드^내셔널	구	품사 없음	경제
그랜드^니트	구	품사 없음	복식
그랜드^드레이퍼리	구	품사 없음	예체능 일반
그랜드^드레이프	구	품사 없음	예체능 일반
그랜드^마스터키	구	품사 없음	경제
그랜드^매너	구	품사 없음	미술
그랜드^매스터	구	품사 없음	예체능 일반
그랜드^바겐	구	품사 없음	사회 일반
그랜드^복수기	구	품사 없음	기계
그랜드^서클	구	품사 없음	무용
그랜드^스타일	구	품사 없음	예체능 일반
그랜드^슬래머	구	품사 없음	체육
그랜드^슬램	구	품사 없음	체육
그랜드^슬램	구	품사 없음	체육
그랜드^슬램	구	품사 없음	체육
그랜드^슬럼	구	품사 없음	체육
그랜드^아치	구	품사 없음	건설
그랜드^오페라	구	품사 없음	음악
그랜드^오페라^하우스	구	품사 없음	예체능 일반
그랜드^캐니언	구	품사 없음	지명
그랜드^투어	구	품사 없음	경제
그랜드^포즈	구	품사 없음	음악
그랜드^포지션	구	품사 없음	체육
