어휘	구성 단위	품사	전문 분야
손끝이 거름	속담	품사 없음	
손끝짐작	어휘	명사	
손날-등	어휘	명사	체육
손날^거들어^내려^옆^막기	구	품사 없음	체육
손날^금강^막기	구	품사 없음	체육
손날^내려^막기	구	품사 없음	체육
손날^내려^옆^막기	구	품사 없음	체육
손날^내려치기	구	품사 없음	체육
손날^눌러^막기	구	품사 없음	체육
손날^목^치기	구	품사 없음	체육
손날^바깥^막기	구	품사 없음	체육
손날^바깥^치기	구	품사 없음	체육
손날^비틀어^바깥^막기	구	품사 없음	체육
손날^아래^막기	구	품사 없음	체육
손날^안^막기	구	품사 없음	체육
손날^엇걸어^막기	구	품사 없음	체육
손날^옆^막기	구	품사 없음	체육
손날^옆^치기	구	품사 없음	체육
손날^올려^막기	구	품사 없음	체육
손날^외산틀막기	구	품사 없음	체육
손날^헤쳐^막기	구	품사 없음	체육
손날등^내려^옆^막기	구	품사 없음	체육
손날등^내려치기	구	품사 없음	체육
손날등^몸통막기	구	품사 없음	체육
손날등^바깥^치기	구	품사 없음	체육
손날등^비틀어^바깥^막기	구	품사 없음	체육
손날등^옆^막기	구	품사 없음	체육
손날등^옆^치기	구	품사 없음	체육
손날등^헤쳐^막기	구	품사 없음	체육
손남비	어휘	명사	광업
손낳이실	어휘	명사	공예
손내기	어휘	명사	
손넘기	어휘	명사	체육
손네	어휘	명사	
손네이^이질균	구	품사 없음	생명
손녀	어휘	명사	
손녀-딸	어휘	명사	
손녀-부	어휘	명사	
손녀-뻘	어휘	명사	
손녀-사위	어휘	명사	
손년	어휘	명사	
손녜	어휘	명사	
손노동-하다	어휘	동사	
손놀림-하다	어휘	동사	
손놀음	어휘	명사	
손놀음하다	어휘	동사	
손뇨	어휘	명사	
손누비-하다	어휘	동사	
손님-겍	어휘	명사	
손님-격	어휘	명사	
손님-겪이	어휘	명사	
손님-굿	어휘	명사	민속
손님-굿	어휘	명사	민속
손님-마마	어휘	명사	
손님-맞이	어휘	명사	
손님-방	어휘	명사	
손님-방	어휘	명사	
손님-별	어휘	명사	천문
손님-상	어휘	명사	
손님-상	어휘	명사	민속
손님-석	어휘	명사	
손님-실	어휘	명사	
손님-용	어휘	명사	
손님-자구	어휘	명사	
손님-자국	어휘	명사	
손님-장	어휘	명사	
손님-층	어휘	명사	
손님-치레	어휘	명사	
손님-치송	어휘	명사	
손님-탈	어휘	명사	민속
손님-터	어휘	명사	
손님-풀이	어휘	명사	민속
손님-하다	어휘	동사	
손님^무가	구	품사 없음	예체능 일반
손님격	어휘	명사	
손님격	어휘	명사	
손님겪이-하다	어휘	동사	
손님마마-하다	어휘	동사	
손님맞이-하다	어휘	동사	
손님맞이방	어휘	명사	
손님자국	어휘	명사	
손님치레-하다	어휘	동사	
손님칸	어휘	명사	
손님칸	어휘	명사	
손님허울	어휘	명사	
손다듬이-하다	어휘	동사	
손다리미-하다	어휘	동사	
손다이크	어휘	명사	인명
손다치기	어휘	명사	체육
손달구지	어휘	명사	
손답	어휘	명사	
손닻기계	어휘	명사	
손대	어휘	명사	민속
손대 내리다	관용구	품사 없음	
손대-기	어휘	명사	체육
손대-기	어휘	명사	체육
손대-잡이	어휘	명사	민속
손대기	어휘	명사	
손대중-하다	어휘	동사	
손더듬	어휘	명사	
손더듬다	어휘	동사	
손더듬이-하다	어휘	동사	
손더듬하다	어휘	동사	
손도	어휘	명사	
손도-하다	어휘	동사	
손도매	어휘	명사	
손도울-이	어휘	명사	
손도으리	어휘	명사	
손도점	어휘	명사	
손독	어휘	명사	
손독(을) 올리다[들이다]	관용구	품사 없음	
손독(을) 올리다[들이다]	관용구	품사 없음	
손돌-바람	어휘	명사	
손돌-풍	어휘	명사	
손돌^전설	구	품사 없음	문학
손돌목^전설	구	품사 없음	문학
손돌바람^설화	구	품사 없음	문학
손돌이-바람	어휘	명사	
손돌이-추위	어휘	명사	
손동작	어휘	명사	무용
손동작-하다	어휘	동사	
손동작하다	어휘	동사	무용
손뒤짐	어휘	명사	
손뒤짐	어휘	명사	
손뒤짐하다	어휘	동사	
손드레박	어휘	명사	
손득	어휘	명사	
손등^굽힘	구	품사 없음	의학
손등^근막	구	품사 없음	의학
손등^누르기	구	품사 없음	체육
손등^늘이기	구	품사 없음	체육
손등^몸^쪽으로^당기기	구	품사 없음	체육
손등^방향	구	품사 없음	의학
손등^정맥^그물	구	품사 없음	의학
손디-줄	어휘	명사	
손디^테스트	구	품사 없음	심리
손때(가) 맵다	관용구	품사 없음	
손때(가) 맵다	관용구	품사 없음	
손때(가) 맵다	관용구	품사 없음	
손때(가) 묻다[먹다]	관용구	품사 없음	
손때(를) 먹이다	관용구	품사 없음	
손때(를) 먹이다	관용구	품사 없음	
손때(를) 먹이다	관용구	품사 없음	
손때가 오르다	관용구	품사 없음	
손떨림-증	어휘	명사	의학
손떨림^기미	구	품사 없음	의학
손떨림^완전^균형	구	품사 없음	경제
손뜨개-질	어휘	명사	
손뜨개질-하다	어휘	동사	
손로동	어휘	명사	
손로동하다	어휘	동사	
손롱간	어휘	명사	
손롱간하다	어휘	동사	
손료	어휘	명사	
손마선	어휘	명사	
손마치	어휘	명사	
손만	어휘	명사	농업
손맛	어휘	명사	
손맛-깔	어휘	명사	
손망실^보고서	구	품사 없음	군사
손맞이-하다	어휘	동사	
손맞잽-이	어휘	명사	
손매듭	어휘	명사	
손매듭	어휘	명사	
손맥	어휘	명사	한의
손맥(을) 놓다	관용구	품사 없음	
손맥(이) 풀리다	관용구	품사 없음	
손명	어휘	명사	
손명-하다	어휘	동사	
손모	어휘	명사	
손모-량	어휘	명사	경제
손모-율	어휘	명사	경제
손모-하다	어휘	동사	
손모개기	어휘	명사	
손모갱기	어휘	명사	
손모양^겹잎	구	품사 없음	식물
손목 받침대	구	품사 없음	
손목 밴드	구	품사 없음	
손목 베개	구	품사 없음	
손목 보호대	구	품사 없음	
손목(을) 잡고 말리다	관용구	품사 없음	
손목-관	어휘	명사	의학
손목-굴	어휘	명사	의학
손목-대기	어휘	동사	
손목-대이	어휘	명사	
손목-댕이	어휘	명사	
손목-둘레	어휘	명사	의학
손목-디	어휘	명사	
손목-때기	어휘	명사	
손목-띠	어휘	명사	체육
손목-뼈	어휘	명사	의학
손목-시계	어휘	명사	
손목-잽이	어휘	명사	체육
손목-쟁이	어휘	명사	
손목-지이	어휘	명사	
손목-춤	어휘	명사	
손목^가쪽점	구	품사 없음	의학
손목^간대성^경련	구	품사 없음	의학
손목^고랑	구	품사 없음	의학
손목^관절	구	품사 없음	의학
손목^관절^굽힘근	구	품사 없음	의학
손목^관절^폄근	구	품사 없음	의학
손목^관절면	구	품사 없음	의학
손목^꺾기	구	품사 없음	체육
손목^노려^머리^치기	구	품사 없음	체육
손목^노려^허리^치기	구	품사 없음	체육
손목^도르래	구	품사 없음	의학
손목^돌려^빼기	구	품사 없음	체육
손목^돌리기	구	품사 없음	체육
손목^뒤^부위	구	품사 없음	의학
손목^머리^치기	구	품사 없음	체육
손목^머리^허리^치기	구	품사 없음	체육
손목^받아^돌려^머리^치기	구	품사 없음	체육
손목^받아^돌려^손목^치기	구	품사 없음	체육
손목^받아^돌려^허리^치기	구	품사 없음	체육
손목^받아^떨어뜨려^머리^치기	구	품사 없음	체육
손목^받아^떨어뜨려^손목^치기	구	품사 없음	체육
손목^받아^떨어뜨려^허리^치기	구	품사 없음	체육
손목^받아^머리^치기	구	품사 없음	체육
손목^받아^손목^치기	구	품사 없음	체육
손목^받아^허리^치기	구	품사 없음	체육
손목^발^경련^수축	구	품사 없음	의학
손목^비켜^머리^치기	구	품사 없음	체육
손목^비켜^손목^치기	구	품사 없음	체육
손목^비켜^허리^치기	구	품사 없음	체육
손목^비틀어^꺾기	구	품사 없음	체육
손목^손^보조기	구	품사 없음	의학
손목^손허리	구	품사 없음	의학
손목^손허리^관절	구	품사 없음	의학
손목^손허리^인대	구	품사 없음	의학
손목^스쳐^막고^머리^치기	구	품사 없음	체육
손목^스쳐^막고^손목^치기	구	품사 없음	체육
손목^스쳐^막고^오른^머리^치기	구	품사 없음	체육
손목^스쳐^막고^오른^손목^치기	구	품사 없음	체육
손목^스쳐^막고^오른^허리^치기	구	품사 없음	체육
손목^스쳐^막고^왼^머리^치기	구	품사 없음	체육
손목^스쳐^막고^왼^손목^치기	구	품사 없음	체육
손목^스쳐^막고^왼^허리^치기	구	품사 없음	체육
손목^스쳐^막고^허리^치기	구	품사 없음	체육
손목^스쳐^올려^머리^치기	구	품사 없음	체육
손목^스쳐^올려^손목^치기	구	품사 없음	체육
손목^스쳐^올려^허리^치기	구	품사 없음	체육
손목^안쪽점	구	품사 없음	의학
손목^운동	구	품사 없음	체육
손목^윤활^주머니	구	품사 없음	의학
손목^잡기	구	품사 없음	체육
손목^절제	구	품사 없음	의학
손목^제쳐^머리^치기	구	품사 없음	체육
손목^제쳐^손목^치기	구	품사 없음	체육
손목^제쳐^오른^머리^치기	구	품사 없음	체육
손목^제쳐^오른^손목^치기	구	품사 없음	체육
손목^제쳐^오른^허리^치기	구	품사 없음	체육
손목^제쳐^왼^머리^치기	구	품사 없음	체육
손목^제쳐^왼^손목^치기	구	품사 없음	체육
손목^제쳐^왼^허리^치기	구	품사 없음	체육
손목^제쳐^허리^치기	구	품사 없음	체육
손목^징후	구	품사 없음	의학
손목^처짐	구	품사 없음	의학
손목^치기	구	품사 없음	사회 일반
손목^치기	구	품사 없음	체육
손목^치기^되돌려^머리^치기	구	품사 없음	체육
손목^치기^되돌려^손목^치기	구	품사 없음	체육
손목^치기^되돌려^허리^치기	구	품사 없음	체육
손목^치기^받기	구	품사 없음	체육
손목^클로누스	구	품사 없음	의학
손목^터널	구	품사 없음	의학
손목^피해^머리^치기	구	품사 없음	체육
손목^피해^손목^치기	구	품사 없음	체육
손목^피해^오른^머리^치기	구	품사 없음	체육
손목^피해^오른^손목^치기	구	품사 없음	체육
손목^피해^오른^허리^치기	구	품사 없음	체육
손목^피해^왼^머리^치기	구	품사 없음	체육
손목^피해^왼^손목^치기	구	품사 없음	체육
손목^피해^왼^허리^치기	구	품사 없음	체육
손목^피해^허리^치기	구	품사 없음	체육
손목^허리^치기	구	품사 없음	체육
손목^후리기	구	품사 없음	체육
손목^힘줄집	구	품사 없음	의학
손목걸이	어휘	명사	
손목굴^증후군	구	품사 없음	의학
손목굴^증후군^보존적^치료	구	품사 없음	의학
손목굴^증후군^수술적^치료	구	품사 없음	의학
손목뼈^사이^관절	구	품사 없음	의학
손목뼈^절제술	구	품사 없음	의학
손목뼈^중간	구	품사 없음	의학
손목뼈^중간^관절	구	품사 없음	의학
손목재기	어휘	명사	
손목치	어휘	명사	
손무늬	어휘	명사	
손묵-대기	어휘	명사	
손묵-대이	어휘	명사	
손묵-디	어휘	명사	
손문-주의	어휘	명사	정치
손밀이-대패	어휘	명사	기계
손밑에-씨아잡씨	어휘	명사	
손바꿈-하다	어휘	동사	
손바꿈-하다	어휘	동사	
손바느질-하다	어휘	동사	
손바느질^퀼트	구	품사 없음	공예
손바닥(을) 뒤집듯	관용구	품사 없음	
손바닥(을) 뒤집듯	관용구	품사 없음	
손바닥-난	어휘	명사	식물
손바닥-난초	어휘	명사	식물
손바닥-뼈	어휘	명사	의학
손바닥-선인장	어휘	명사	식물
손바닥-책	어휘	명사	
손바닥-활	어휘	명사	의학
손바닥^가지	구	품사 없음	의학
손바닥^가지	구	품사 없음	의학
손바닥^건선	구	품사 없음	의학
손바닥^공간	구	품사 없음	의학
손바닥^구축	구	품사 없음	의학
손바닥^굽힘	구	품사 없음	의학
손바닥^끼우기	구	품사 없음	체육
손바닥^널^힘줄	구	품사 없음	의학
손바닥^동맥활	구	품사 없음	의학
손바닥^두덩	구	품사 없음	의학
손바닥^모양^겹잎	구	품사 없음	식물
손바닥^몸^쪽으로^당기기	구	품사 없음	체육
손바닥^반사	구	품사 없음	의학
손바닥^받아^막기	구	품사 없음	체육
손바닥^섬유종증	구	품사 없음	의학
손바닥^씨름	구	품사 없음	체육
손바닥^윤활^주머니	구	품사 없음	의학
손바닥^중간^공간	구	품사 없음	의학
손바닥^중간^칸	구	품사 없음	의학
손바닥^쪽	구	품사 없음	의학
손바닥^칸	구	품사 없음	의학
손바닥모양겹잎	어휘	명사	식물
손바닥선^황색종	구	품사 없음	의학
손바닥실이끼	어휘	명사	식물
손바닥에 장을 지지겠다	속담	품사 없음	
손바닥에 장을 지지겠다	속담	품사 없음	
손바닥에 털이 나겠다	속담	품사 없음	
손바닥에서 자갈 소리 난다	속담	품사 없음	
손바닥으로 하늘 가리기	속담	품사 없음	
손바닥을 뒤집는 것처럼 쉽다	속담	품사 없음	
손바닥을 맞추다	관용구	품사 없음	
손바닥이끼	어휘	명사	식물
손바닥판^늘임술	구	품사 없음	의학
손바닥판^손상	구	품사 없음	의학
손바심	어휘	명사	
손바심하다	어휘	동사	
손바투	어휘	명사	
손박	어휘	명사	
손반두	어휘	명사	
손발 마사지	구	품사 없음	
손발 벗고 나서다	관용구	품사 없음	
손발(을) 걷다	관용구	품사 없음	
손발(을) 얽어매다[묶어 놓다/얽어 놓다]	관용구	품사 없음	
손발(을) 치다	관용구	품사 없음	
손발(이) 맞다	관용구	품사 없음	
손발^관절염	구	품사 없음	의학
손발^묶기^전략	구	품사 없음	경제
손발^연축	구	품사 없음	의학
손발^증후군	구	품사 없음	의학
손발^피부염	구	품사 없음	의학
손발가락-뼈	어휘	명사	의학
손발가락-염	어휘	명사	의학
손발가락^결손^외배엽^형성^이상^갈림^증후군	구	품사 없음	의학
손발가락^결손증	구	품사 없음	의학
손발가락^경화증	구	품사 없음	의학
손발가락^과다	구	품사 없음	의학
손발가락^과다증	구	품사 없음	의학
손발가락^관절^방석	구	품사 없음	의학
손발가락^교정술	구	품사 없음	의학
손발가락^굳음증	구	품사 없음	의학
손발가락^붙음증	구	품사 없음	의학
손발가락^절제술	구	품사 없음	의학
손발가락^점액낭종	구	품사 없음	의학
손발가락^피부^비후증	구	품사 없음	의학
손발가락끝커지기	어휘	명사	의학
손발구	어휘	명사	
손발끝^비후증	구	품사 없음	의학
손발끝지각이상증	어휘	명사	의학
손발바닥^각질^피부증	구	품사 없음	의학
손발바닥^과다^각화증	구	품사 없음	의학
손발바닥^과다선	구	품사 없음	의학
손발바닥^광범위^과다^각화증	구	품사 없음	의학
손발바닥^농포증	구	품사 없음	의학
손발바닥^땀^과다증	구	품사 없음	의학
손발역	어휘	명사	
손발역	어휘	명사	
손발을 맞추다	관용구	품사 없음	
손발이 가루가 되다	관용구	품사 없음	
손발이 닳도록 빌다	관용구	품사 없음	
손발이 따로 놀다	관용구	품사 없음	
손발입-병	어휘	명사	의학
손발입병^바이러스	구	품사 없음	보건 일반
손발톱-밑	어휘	명사	의학
손발톱-병	어휘	명사	의학
손발톱-염	어휘	명사	의학
손발톱-판	어휘	명사	의학
손발톱-학	어휘	명사	의학
손발톱^가로^고랑	구	품사 없음	의학
손발톱^가쪽^모서리	구	품사 없음	의학
손발톱^거침증	구	품사 없음	의학
손발톱^경화	구	품사 없음	의학
손발톱^경화증	구	품사 없음	의학
손발톱^곰팡이병	구	품사 없음	의학
손발톱^곰팡이증	구	품사 없음	의학
손발톱^과다증	구	품사 없음	의학
손발톱^굽음증	구	품사 없음	의학
손발톱^내^성장증	구	품사 없음	의학
손발톱^뜯기^강박	구	품사 없음	의학
손발톱^몸통	구	품사 없음	의학
손발톱^무릎뼈^증후군	구	품사 없음	의학
손발톱^바닥	구	품사 없음	의학
손발톱^바탕질	구	품사 없음	의학
손발톱^박렬	구	품사 없음	의학
손발톱^박리증	구	품사 없음	의학
손발톱^백반	구	품사 없음	의학
손발톱^백선	구	품사 없음	의학
손발톱^백선증	구	품사 없음	의학
손발톱^병증	구	품사 없음	의학
손발톱^비대	구	품사 없음	의학
손발톱^비대증	구	품사 없음	의학
손발톱^사상균증	구	품사 없음	의학
손발톱^성곽	구	품사 없음	의학
손발톱^세로^갈림증	구	품사 없음	의학
손발톱^세로^고랑	구	품사 없음	의학
손발톱^세로^능선증	구	품사 없음	의학
손발톱^숨긴^모서리	구	품사 없음	의학
손발톱^없음증	구	품사 없음	의학
손발톱^연화	구	품사 없음	의학
손발톱^연화증	구	품사 없음	의학
손발톱^오목	구	품사 없음	의학
손발톱^위^허물	구	품사 없음	의학
손발톱^위축	구	품사 없음	의학
손발톱^위축증	구	품사 없음	의학
손발톱^이상증	구	품사 없음	의학
손발톱^자유^모서리	구	품사 없음	의학
손발톱^절제	구	품사 없음	의학
손발톱^종구증	구	품사 없음	의학
손발톱^주름	구	품사 없음	의학
손발톱^주위	구	품사 없음	의학
손발톱^주위^모세^혈관^확장	구	품사 없음	의학
손발톱^주위^사마귀	구	품사 없음	의학
손발톱^주위염	구	품사 없음	의학
손발톱^진균증	구	품사 없음	의학
손발톱^초승달	구	품사 없음	의학
손발톱^탈락	구	품사 없음	의학
손발톱^피부^백선증	구	품사 없음	의학
손발톱^횡구증	구	품사 없음	의학
손발톱끝^아래^허물	구	품사 없음	의학
손발톱끝밑^피부	구	품사 없음	의학
손발톱밑^각질^가시^세포종	구	품사 없음	의학
손발톱밑^고름집	구	품사 없음	의학
손발톱밑^과각화증	구	품사 없음	의학
손발톱밑^소피	구	품사 없음	의학
손발톱층^갈림	구	품사 없음	의학
손발톱판^착색	구	품사 없음	의학
손방	어휘	명사	
손방	어휘	명사	수산업
손방	어휘	명사	민속
손방	어휘	명사	민속
손밭다	어휘	형용사	
손배-뼈	어휘	명사	의학
손배-소	어휘	명사	법률
손배뼈^결절	구	품사 없음	의학
손버릇(이) 사납다	관용구	품사 없음	
손벽	어휘	명사	
손벽춤	어휘	명사	
손벽치기	어휘	명사	
손벽희	어휘	명사	
손보-기	어휘	명사	
손보-기	어휘	명사	
손보-사	어휘	명사	경제
손보^통합^보험	구	품사 없음	경제
손보기-용	어휘	명사	
손복	어휘	명사	
손복-하다	어휘	동사	
손복개	어휘	명사	
손부	어휘	명사	
손부끄러이	어휘	부사	
손부리가 영글다	관용구	품사 없음	
손부채-질	어휘	명사	
손북-춤	어휘	명사	무용
손분틀	어휘	명사	
손붙임	어휘	명사	
손붙임하다	어휘	동사	
손비	어휘	명사	
손비	어휘	명사	
손비^인정	구	품사 없음	경제
손빨래-용	어휘	명사	
손빨래-하다	어휘	동사	
손뼉 볼기	구	품사 없음	
손뼉(을) 치다	관용구	품사 없음	
손뼉-치기	어휘	명사	
손뼘-재기	어휘	명사	
손뽐	어휘	명사	
손뽐프	어휘	명사	
손뿌리-난초	어휘	명사	식물
손사	어휘	명사	한의
손사	어휘	명사	
손사	어휘	명사	
손사-풍	어휘	명사	민속
손사-하다	어휘	동사	한의
손사-하다	어휘	동사	
손사래	어휘	명사	
손사래(를) 치다	관용구	품사 없음	
손사랫-짓	어휘	명사	
손사랫짓-하다	어휘	동사	
손살	어휘	명사	
손살피	어휘	명사	
손상	어휘	명사	
손상	어휘	명사	
손상	어휘	명사	
손상	어휘	명사	
손상-권	어휘	명사	
손상-되다	어휘	동사	
손상-되다	어휘	동사	
손상-되다	어휘	동사	
손상-되다	어휘	동사	
손상-률	어휘	명사	
손상-률	어휘	명사	농업
손상-립	어휘	명사	농업
손상-모	어휘	명사	
손상-목	어휘	명사	임업
손상-엽	어휘	명사	식물
손상-하다	어휘	동사	
손상-하다	어휘	동사	
손상-하다	어휘	동사	
손상-하다	어휘	동사	
손상^가능성	구	품사 없음	정보·통신
손상^감세	구	품사 없음	법률
손상^고장	구	품사 없음	물리
손상^농산물	구	품사 없음	농업
손상^면적	구	품사 없음	공학 일반
손상^부담금	구	품사 없음	경제
손상^연료^요소	구	품사 없음	물리
손상^전류	구	품사 없음	의학
손상^전분	구	품사 없음	농업
손상^전위	구	품사 없음	의학
손상^지수	구	품사 없음	기계
손상^척도	구	품사 없음	정보·통신
손상^토지	구	품사 없음	건설
손상^평가	구	품사 없음	임업
손상^허용^분석	구	품사 없음	기계
손상^허용^설계	구	품사 없음	기계
손상^화물^가치	구	품사 없음	경제
손상^화폐	구	품사 없음	경제
손상립-비	어휘	명사	농업
손상박하	어휘	명사	
손상박하-하다	어휘	동사	
손상부^통증	구	품사 없음	의학
손상성^폐기물	구	품사 없음	환경
손상익하	어휘	명사	
손상익하-하다	어휘	동사	
손샅^구축	구	품사 없음	의학
손샅으로 밑 가리기	속담	품사 없음	
손색	어휘	명사	
손색-없다	어휘	형용사	
손색없-이	어휘	부사	
손서	어휘	명사	
손서	어휘	부사	
손석-풍	어휘	명사	
손선풍기	어휘	명사	
손설	어휘	명사	한의
손설-하다	어휘	동사	한의
손세	어휘	명사	
손세	어휘	명사	
손세	어휘	명사	
손세	어휘	부사	
손세	어휘	명사	
손세	어휘	명사	
손세(를) 쓰다	관용구	품사 없음	
손세(를) 쓰다	관용구	품사 없음	
손세이	어휘	부사	
손세탁-용	어휘	명사	
손세탁-하다	어휘	동사	
손소	어휘	부사	
손소^초상	구	품사 없음	미술
손수	어휘	부사	
손수	어휘	명사	
손수	어휘	대명사	
손수 운전	구	품사 없음	
손수 운전자	구	품사 없음	
손수 제작물	구	품사 없음	
손수 짜기	구	품사 없음	
손수-껏	어휘	부사	
손수건^디자인	구	품사 없음	미술
손수레-꾼	어휘	명사	
손순	어휘	명사	
손순-하다	어휘	형용사	
손순매아^설화	구	품사 없음	문학
손숫-물	어휘	명사	
손쉐	어휘	명사	
손쉬	어휘	부사	
손쉬운^수	구	품사 없음	수학
손슌	어휘	명사	
손시	어휘	명사	민속
손시	어휘	부사	
손시계	어휘	명사	
손시추	어휘	명사	광업
손신-무관	어휘	명사	무용
손신호	어휘	명사	
손실	어휘	명사	
손실 폭	구	품사 없음	
손실-각	어휘	명사	물리
손실-금	어휘	명사	
손실-되다	어휘	동사	
손실-량	어휘	명사	
손실-률	어휘	명사	전기·전자
손실-률	어휘	명사	전기·전자
손실-분	어휘	명사	
손실-성	어휘	명사	정보·통신
손실-액	어휘	명사	
손실-적	어휘	관형사·명사	
손실-하다	어휘	동사	
손실^결합^분해	구	품사 없음	정보·통신
손실^경험	구	품사 없음	경제
손실^계수	구	품사 없음	전기·전자
손실^계수^시험	구	품사 없음	전기·전자
손실^계좌	구	품사 없음	경제
손실^공제^제도	구	품사 없음	경제
손실^기준^주파수	구	품사 없음	정보·통신
손실^기피^현상	구	품사 없음	경제
손실^낙차	구	품사 없음	공학 일반
손실^답험	구	품사 없음	역사
손실^답험법	구	품사 없음	역사
손실^라운드^로빈	구	품사 없음	정보·통신
손실^매각	구	품사 없음	경제
손실^매질	구	품사 없음	물리
손실^물질	구	품사 없음	물리
손실^배분	구	품사 없음	정보·통신
손실^변동	구	품사 없음	정보·통신
손실^변조	구	품사 없음	전기·전자
손실^보상	구	품사 없음	법률
손실^보상^기준	구	품사 없음	법률
손실^보상^제도	구	품사 없음	법률
손실^보상^청구권	구	품사 없음	법률
손실^보상금	구	품사 없음	법률
손실^보전^완충^자본	구	품사 없음	경제
손실^부담^계약	구	품사 없음	경제
손실^부호화	구	품사 없음	정보·통신
손실^분담^계약	구	품사 없음	경제
손실^분담^원칙	구	품사 없음	경제
손실^비용^현재가	구	품사 없음	경제
손실^비트	구	품사 없음	정보·통신
손실^빈도	구	품사 없음	경제
손실^수두	구	품사 없음	물리
손실^시간	구	품사 없음	교통
손실^시간	구	품사 없음	물리
손실^시스템	구	품사 없음	정보·통신
손실^심도	구	품사 없음	경제
손실^압축^방법	구	품사 없음	정보·통신
손실^양정	구	품사 없음	건설
손실^에너지	구	품사 없음	물리
손실^열량	구	품사 없음	물리
손실^오더	구	품사 없음	경제
손실^오디오^압축	구	품사 없음	음악
손실^운용^모드	구	품사 없음	정보·통신
손실^원뿔	구	품사 없음	물리
손실^원선도	구	품사 없음	전기·전자
손실^위험	구	품사 없음	경제
손실^일수	구	품사 없음	경제
손실^전력	구	품사 없음	전기·전자
손실^전력^이용^시간	구	품사 없음	전기·전자
손실^전류	구	품사 없음	전기·전자
손실^전류	구	품사 없음	전기·전자
손실^정지^보험	구	품사 없음	경제
손실^조인^분해	구	품사 없음	정보·통신
손실^준비금	구	품사 없음	경제
손실^증명	구	품사 없음	경제
손실^진전	구	품사 없음	경제
손실^진전^계수	구	품사 없음	경제
손실^콘	구	품사 없음	물리
손실^탄젠트	구	품사 없음	전기·전자
손실^통보	구	품사 없음	경제
손실^통제	구	품사 없음	경제
손실^포지션^비용	구	품사 없음	경제
손실^표준^주파수	구	품사 없음	정보·통신
손실^함수	구	품사 없음	공학 일반
손실^호^시도	구	품사 없음	정보·통신
손실^호출	구	품사 없음	정보·통신
손실^환경	구	품사 없음	정보·통신
손실각^탄젠트	구	품사 없음	전기·전자
손실성^매질	구	품사 없음	전기·전자
손실주름	어휘	명사	
손심부름-하다	어휘	동사	
손싸래	어휘	명사	
손씻이-하다	어휘	동사	
손아	어휘	명사	
손아귀(가) 세다	관용구	품사 없음	
손아귀에 넣다	관용구	품사 없음	
손아귀힘재개	어휘	명사	체육
손아래-뻘	어휘	명사	
손아랫-사람	어휘	명사	
손아릿-사람	어휘	명사	
손안에 넣다	관용구	품사 없음	
손안에 놓인 듯	관용구	품사 없음	
손안에서 주무르다	관용구	품사 없음	
손안의^새^오류	구	품사 없음	경제
손암	어휘	명사	인명
손액	어휘	명사	
손양	어휘	명사	
손양	어휘	명사	
손양-하다	어휘	동사	
손어림-하다	어휘	동사	
손에 걸리다	관용구	품사 없음	
손에 걸리다	관용구	품사 없음	
손에 걸리다	관용구	품사 없음	
손에 땀을 쥐다	관용구	품사 없음	
손에 물 한 방울 묻히지 않고 살다	관용구	품사 없음	
손에 붙다	관용구	품사 없음	
손에 붙다	관용구	품사 없음	
손에 붙은 밥[밥풀] 아니 먹을까	속담	품사 없음	
손에 손(을) 잡다	관용구	품사 없음	
손에 손잡고	구	품사 없음	미술
손에 오르다	관용구	품사 없음	
손에 잡히다	관용구	품사 없음	
손에 잡힐 듯하다	관용구	품사 없음	
손에 장을 지지다	관용구	품사 없음	
손에 쥐인 듯 들여다보인다	속담	품사 없음	
손에 쥐일 듯하다	관용구	품사 없음	
손에-뉴	어휘	명사	
손에^의한^불^때기	구	품사 없음	환경
손여언	어휘	명사	
손여지언	어휘	명사	
손열	어휘	품사 없음	
손열-하다	어휘	형용사	
손오	어휘	명사	인명
손오가리	어휘	명사	
손오가리하다	어휘	동사	
손오공	어휘	명사	문학
손오공	어휘	명사	문학
손옹	어휘	명사	인명
손우	어휘	명사	
손우	어휘	명사	
손우	어휘	명사	
손우겟-사람	어휘	명사	
손웃-사람	어휘	명사	
손웃-사램	어휘	명사	
손위	어휘	명사	
손위-뻘	어휘	명사	
손위-하다	어휘	동사	
손윗-사람	어휘	명사	
손율	어휘	명사	기계
손으로 샅 막듯	속담	품사 없음	
손으로^버티기	구	품사 없음	체육
손으로^지지하여^앞으로^눕히기	구	품사 없음	체육
손은 갈수록 좋고 비는 올수록 좋다	속담	품사 없음	
손은 갈수록 좋고 비는 올수록 좋다	속담	품사 없음	
손은행	어휘	명사	지구
손을 놓다	관용구	품사 없음	
손을 늦추다	관용구	품사 없음	
손을 맞잡다	관용구	품사 없음	
손을 뻗다	관용구	품사 없음	
손을 잠그다	관용구	품사 없음	
손을 적시다	관용구	품사 없음	
손을 적시다	관용구	품사 없음	
손을 쳐다보다	관용구	품사 없음	
손이	어휘	명사	
손이	어휘	명사	민속
손이	어휘	명사	민속
손이 걸다	관용구	품사 없음	
손이 걸다	관용구	품사 없음	
손이 나다	관용구	품사 없음	
손이 놀다	관용구	품사 없음	
손이 닳도록	관용구	품사 없음	
손이 닳도록	관용구	품사 없음	
손이 닿다	관용구	품사 없음	
손이 닿다	관용구	품사 없음	
손이 돌다	관용구	품사 없음	
손이 들이굽지 내굽나	속담	품사 없음	
