어휘	구성 단위	품사	전문 분야
가마귀-물꾸럭	어휘	명사	
가마귀-뭉게	어휘	명사	
가마귀-뭉게방석	어휘	명사	
가마귀-바농	어휘	명사	
가마귀-방석	어휘	명사	
가마귀-보말	어휘	명사	
가마귀-부리	어휘	명사	
가마귀-숟가락	어휘	명사	
가마귀-연줄	어휘	명사	
가마귀-오동낭	어휘	명사	
가마귀-외	어휘	명사	
가마귀-웨줄	어휘	명사	
가마귀-지장	어휘	명사	
가마귀밥-나무	어휘	명사	식물
가마기	어휘	명사	
가마기-바농	어휘	명사	
가마기-웨	어휘	명사	
가마까	어휘	명사	음악
가마꼬	어휘	부사	
가마끼	어휘	명사	
가마내기틀	어휘	명사	공예
가마노르께	어휘	품사 없음	
가마노르께-하다	어휘	형용사	
가마니	어휘	명사	
가마니	어휘	명사	
가마니	어휘	부사	
가마니	어휘	명사	
가마니-때기	어휘	명사	
가마니-뙈기	어휘	명사	
가마니-바늘	어휘	명사	
가마니-클	어휘	명사	
가마니-틀	어휘	명사	
가마니^펴기공	구	품사 없음	건설
가마니기계	어휘	명사	
가마니날	어휘	명사	
가마니동	어휘	명사	
가마닛-동	어휘	명사	
가마득	어휘	품사 없음	
가마득-하다	어휘	형용사	
가마득-하다	어휘	형용사	
가마득-하다	어휘	형용사	
가마득-하다	어휘	형용사	
가마득-히	어휘	부사	
가마득-히	어휘	부사	
가마득-히	어휘	부사	
가마득-히	어휘	부사	
가마등	어휘	명사	
가마뚝	어휘	명사	
가마뜩-하다	어휘	형용사	
가마를 태우다	관용구	품사 없음	
가마마차	어휘	명사	
가마말쑥	어휘	품사 없음	
가마말쑥-이	어휘	부사	
가마말쑥-하다	어휘	형용사	
가마목	어휘	명사	
가마목에 엿을 놓았나	속담	품사 없음	
가마목의 소금도 집어 넣어야[쳐야만] 짜다	속담	품사 없음	
가마무치	어휘	명사	
가마무트름	어휘	품사 없음	
가마무트름-하다	어휘	형용사	
가마무트름-히	어휘	부사	
가마바가지	어휘	명사	
가마바람	어휘	명사	
가마바탕	어휘	명사	
가마반드르	어휘	품사 없음	
가마반드르-하다	어휘	형용사	
가마반지르	어휘	품사 없음	
가마반지르-하다	어휘	형용사	
가마밥	어휘	명사	
가마방석	어휘	명사	
가마보	어휘	명사	
가마보코	어휘	명사	
가마붙이	어휘	명사	
가마솥 밑이 노구솥 밑을 검다 한다	속담	품사 없음	
가마솥 밥	구	품사 없음	
가마솥-국밥	어휘	명사	
가마솥-더위	어휘	명사	
가마솥-무더위	어휘	명사	
가마솥에 든 고기	속담	품사 없음	
가마솥이 검기로 밥도 검을까	속담	품사 없음	
가마스	어휘	명사	
가마시	어휘	명사	
가마아득	어휘	품사 없음	
가마아득-하다	어휘	형용사	
가마아득-하다	어휘	형용사	
가마아득-하다	어휘	형용사	
가마아득-하다	어휘	형용사	
가마아득-히	어휘	부사	
가마아득-히	어휘	부사	
가마아득-히	어휘	부사	
가마아득-히	어휘	부사	
가마오디	어휘	명사	
가마우디	어휘	명사	
가마우리	어휘	품사 없음	
가마우리-하다	어휘	형용사	
가마우지	어휘	명사	동물
가마우지	어휘	명사	동물
가마우지-류	어휘	명사	동물
가마우지^경제	구	품사 없음	경제
가마우짓-과	어휘	명사	동물
가마이	어휘	명사	
가마이-때기	어휘	명사	
가마이-때이	어휘	명사	
가마이-띠기	어휘	명사	
가마이-띠기	어휘	명사	
가마이-바늘	어휘	명사	
가마이-있다	어휘	동사	
가마이-틀	어휘	명사	
가마잡잡-하다	어휘	형용사	
가마전	어휘	명사	
가마질-꾼	어휘	명사	
가마차	어휘	명사	
가마치	어휘	명사	
가마치	어휘	명사	
가마치	어휘	명사	
가마쿠라	어휘	명사	지명
가마쿠라-부	어휘	명사	역사
가마쿠라^막부	구	품사 없음	역사
가마쿠라^문화	구	품사 없음	역사
가마쿠라^시대	구	품사 없음	역사
가마통	어휘	명사	
가마티	어휘	명사	
가마팔이	어휘	명사	
가마푸르레	어휘	품사 없음	
가마푸르레-하다	어휘	형용사	
가마후렁	어휘	명사	
가막	어휘	명사	
가막-가막	어휘	부사	
가막-가치	어휘	명사	
가막-가치	어휘	명사	
가막-까치밥나무	어휘	명사	식물
가막-깨	어휘	명사	
가막-나무	어휘	명사	식물
가막-덤불	어휘	명사	
가막-두거리	어휘	명사	
가막-베도라치	어휘	명사	동물
가막-부리	어휘	명사	
가막-부리	어휘	명사	
가막-사	어휘	명사	불교
가막-살이	어휘	명사	
가막-새	어휘	명사	
가막-쇠	어휘	명사	
가막-신	어휘	명사	
가막-이다	어휘	동사	
가막-잡기	어휘	명사	
가막-저구리	어휘	명사	
가막-조가리	어휘	명사	
가막-조개	어휘	명사	동물
가막-조겡이	어휘	명사	
가막-조구리	어휘	명사	
가막-죠개	어휘	명사	
가막-집기	어휘	명사	
가막-창신	어휘	명사	
가막-청조거리	어휘	명사	
가막-탈	어휘	명사	
가막가막-하다	어휘	동사	
가막사리	어휘	명사	식물
가막살-나무	어휘	명사	식물
가막성^결막염	구	품사 없음	의학
가막소	어휘	명사	
가막소-살이	어휘	명사	
가막소살이-하다	어휘	동사	
가막탈낭	어휘	명사	
가만	어휘	부사	
가만	어휘	부사	
가만	어휘	부사	
가만	어휘	부사	
가만	어휘	감탄사	
가만-가만	어휘	부사	
가만-깨	어휘	명사	
가만-뎅이	어휘	부사	
가만-두다	어휘	동사	
가만-때기	어휘	명사	
가만-때기	어휘	명사	
가만-빛	어휘	명사	
가만-사뿐	어휘	부사	
가만-색	어휘	명사	
가만-서방	어휘	명사	
가만-잇다	어휘	동사	
가만-있다	어휘	동사	
가만-있다	어휘	동사	
가만-있다	어휘	동사	
가만-자이	어휘	명사	
가만-하다	어휘	형용사	
가만-하다	어휘	형용사	
가만-하다	어휘	형용사	
가만-히	어휘	부사	
가만-히	어휘	부사	
가만-히	어휘	부사	
가만-히	어휘	부사	
가만-히	어휘	부사	
가만^못앉기증	구	품사 없음	의학
가만가만-하다	어휘	형용사	
가만가만-히	어휘	부사	
가만바람	어휘	명사	
가만바람이 대목을 꺾고 모기 소리에 소가 놀란다	속담	품사 없음	
가만바람이 대목을 꺾는다	속담	품사 없음	
가만서	어휘	부사	
가만이	어휘	부사	
가만한 바람이 대목을 꺾는다	속담	품사 없음	
가만히 먹으라니까 뜨겁다 한다	속담	품사 없음	
가만히 먹으라니까 뜨겁다 한다	속담	품사 없음	
가말	어휘	명사	
가말-때기	어휘	명사	
가말다	어휘	동사	
가말리엘	어휘	명사	인명
가말치	어휘	명사	
가말치	어휘	명사	
가말티	어휘	명사	
가맛-목	어휘	명사	
가맛-바가지	어휘	명사	
가맛-바가치	어휘	명사	
가맛-바람	어휘	명사	
가맛-바탕	어휘	명사	
가맛-바탕	어휘	명사	
가맛-박적	어휘	명사	
가맛-밥	어휘	명사	
가맛-방석	어휘	명사	
가맛-솟	어휘	명사	
가맛-전	어휘	명사	
가망	어휘	명사	민속
가망	어휘	명사	민속
가망	어휘	명사	민속
가망	어휘	명사	민속
가망	어휘	명사	
가망	어휘	명사	역사
가망	어휘	명사	
가망-가망	어휘	부사	
가망-거리	어휘	명사	민속
가망-굿	어휘	명사	민속
가망-데이	어휘	부사	
가망-되다	어휘	동사	역사
가망-디이	어휘	부사	
가망-성	어휘	명사	
가망-신	어휘	명사	민속
가망-이	어휘	부사	
가망-지	어휘	명사	경제
가망-쩔애	어휘	부사	
가망-쩔애	어휘	부사	
가망-하다	어휘	동사	역사
가망-하다	어휘	형용사	
가망^고객	구	품사 없음	경제
가망^의뢰인	구	품사 없음	경제
가망^청배	구	품사 없음	민속
가망대기	어휘	명사	
가망대이루	어휘	부사	
가망대이루	어휘	부사	
가망동으루	어휘	부사	
가망동으루	어휘	부사	
가망마구	어휘	명사	
가망이	어휘	명사	
가맣다	어휘	형용사	
가맣다	어휘	형용사	
가맣다	어휘	형용사	
가맣다	어휘	형용사	
가맣다	어휘	형용사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매	어휘	명사	
가매-긁이	어휘	명사	
가매-꼭지	어휘	명사	
가매-꾼	어휘	명사	
가매-덮개	어휘	명사	
가매-덮괘	어휘	명사	
가매-돞괘	어휘	명사	
가매-드버이	어휘	명사	
가매-드봉	어휘	명사	
가매-드붕	어휘	명사	
가매-때기	어휘	명사	
가매-떠깡이	어휘	명사	
가매-떠깨	어휘	명사	
가매-떠껑	어휘	명사	
가매-떠꿍	어휘	명사	
가매-똥	어휘	명사	
가매-뚜껑	어휘	명사	
가매-뚜께	어휘	명사	
가매-뚜벙	어휘	명사	
가매-뚜베	어휘	명사	
가매-뚜베	어휘	명사	
가매-뚜벵	어휘	명사	
가매-뜨꿩	어휘	명사	
가매-뜨베	어휘	명사	
가매-뜨붕	어휘	명사	
가매-뜨비	어휘	명사	
가매-뜽	어휘	명사	
가매-띠배	어휘	명사	
가매-띠베	어휘	명사	
가매-띠비	어휘	명사	
가매-띠빙이	어휘	명사	
가매-멀미	어휘	명사	
가매-목	어휘	명사	
가매-묵	어휘	명사	
가매-바가치	어휘	명사	
가매-박적	어휘	명사	
가매-벌	어휘	명사	
가매-벌기	어휘	명사	
가매-솔	어휘	명사	
가매-솔비	어휘	명사	
가매-솟	어휘	명사	
가매-솣	어휘	명사	
가매-솥	어휘	명사	
가매-없다	어휘	형용사	
가매-잡다	어휘	동사	
가매-장	어휘	명사	
가매-전	어휘	명사	
가매-지다	어휘	동사	
가매-쪽박	어휘	명사	
가매-채	어휘	명사	
가매-치	어휘	명사	
가매-타기	어휘	명사	
가매-터	어휘	명사	
가매-티	어휘	명사	
가매-하다	어휘	동사	
가매-하다	어휘	동사	
가매-하다	어휘	동사	
가매-하다	어휘	동사	
가매-하다	어휘	동사	
가매-훌티	어휘	명사	
가매개^변수	구	품사 없음	정보·통신
가매기	어휘	명사	
가매기	어휘	명사	
가매니	어휘	명사	
가매립-하다	어휘	동사	
가매부	어휘	명사	
가매이	어휘	명사	
가매이-때기	어휘	명사	
가매이-틀	어휘	명사	
가매장-되다	어휘	동사	
가매장-하다	어휘	동사	
가맥-집	어휘	명사	
가맷-목	어휘	명사	
가맷-무기	어휘	명사	
가맷-바가치	어휘	명사	
가맷-박	어휘	명사	
가맷-보	어휘	명사	
가맷-솟	어휘	명사	
가맷-솥	어휘	명사	
가맷-전	어휘	명사	
가맹	어휘	명사	
가맹	어휘	명사	복식
가맹 회사	구	품사 없음	
가맹-국	어휘	명사	
가맹-권	어휘	명사	
가맹-금	어휘	명사	경제
가맹-단체	어휘	명사	
가맹-되다	어휘	동사	
가맹-료	어휘	명사	
가맹-률	어휘	명사	
가맹-사	어휘	명사	
가맹-업	어휘	명사	
가맹-업체	어휘	명사	경제
가맹-자	어휘	명사	
가맹-점	어휘	명사	
가맹-주	어휘	명사	
가맹-하다	어휘	동사	
가맹-형	어휘	명사	
가맹^거래사	구	품사 없음	경제
가맹^계약	구	품사 없음	법률
가맹^계약서	구	품사 없음	경영
가맹^공화국	구	품사 없음	행정
가맹^본부	구	품사 없음	경영
가맹^사업	구	품사 없음	서비스업
가맹^수수료	구	품사 없음	경제
가맹^시장	구	품사 없음	경제
가맹^업종	구	품사 없음	경제
가맹^중개인	구	품사 없음	경영
가맹^지역^본부	구	품사 없음	경영
가맹^학원	구	품사 없음	교육
가맹^희망자	구	품사 없음	경영
가맹보증	어휘	명사	
가맹업-소	어휘	명사	
가맹업-자	어휘	명사	
가맹이	어휘	명사	
가맹이	어휘	명사	
가맹이-터기	어휘	명사	
가맹점-별	어휘	명사	
가맹점-주	어휘	명사	
가맹점^매출^활성화^전략	구	품사 없음	경영
가맹점^사업	구	품사 없음	서비스업
가맹점^사업자	구	품사 없음	경영
가맹점^수수료	구	품사 없음	경제
가맹점^운영권	구	품사 없음	경영
가머-댕기다	어휘	동사	
가머-딜이다	어휘	동사	
가머-땡기다	어휘	동사	
가머-먹다	어휘	동사	
가머-샘키다	어휘	동사	
가머-잡다	어휘	동사	
가머-쥐다	어휘	동사	
가머-채치다	어휘	동사	
가머리	어휘	명사	
가먼트	어휘	명사	복식
가먼트^다이	구	품사 없음	공예
가먼트^레더	구	품사 없음	복식
가먼트^렝스^편기	구	품사 없음	공예
가먼트^백	구	품사 없음	공예
가먼트^스웨터	구	품사 없음	복식
가먼트^염색	구	품사 없음	공예
가메	어휘	명사	
가메	어휘	명사	
가메	어휘	명사	
가메	어휘	명사	
가메	어휘	명사	
가메-꼭지	어휘	명사	
가메기	어휘	명사	
가메기	어휘	명사	
가메기	어휘	명사	
가메기	어휘	명사	
가메기-닥세기	어휘	명사	
가메기-멀뤼	어휘	명사	
가메기-멀리	어휘	명사	
가메기-바농	어휘	명사	
가메기-바눙	어휘	명사	
가메기-방석	어휘	명사	
가메기-보말	어휘	명사	
가메기-보말	어휘	명사	
가메기-빈독	어휘	명사	
가메기-숟가락	어휘	명사	
가메기-웨	어휘	명사	
가메기-조록낭	어휘	명사	
가메기-주총	어휘	명사	
가메기-테기	어휘	명사	
가메뜩-하다	어휘	형용사	
가메란	어휘	명사	연기
가메아뜩-하다	어휘	형용사	
가메아뜩-하다	어휘	형용사	
가메야마	어휘	명사	인명
가메쿠라 유사쿠	구	품사 없음	인명
가메토고니	어휘	명사	생명
가메트	어휘	명사	생명
가메티드	어휘	명사	생명
가메프로스트	어휘	명사	약학
가멘	어휘	명사	
가멘-극	어휘	명사	
가멘ㆍ클라스^추정치	구	품사 없음	경제
가멧-서방	어휘	명사	
가멩이	어휘	명사	
가멩이	어휘	명사	
가멩이-클	어휘	명사	
가멩이-테기	어휘	명사	
가멩이-틀	어휘	명사	
가면	어휘	명사	법률
가면	어휘	명사	
가면	어휘	명사	
가면	어휘	명사	문학
가면 놀이	구	품사 없음	
가면 무도회	구	품사 없음	문학
가면 무도회	구	품사 없음	음악
가면(을) 벗다	관용구	품사 없음	
가면(을) 쓰다	관용구	품사 없음	
가면-관	어휘	명사	
가면-극	어휘	명사	연기
가면-극	어휘	명사	예체능 일반
가면-무	어휘	명사	예체능 일반
가면-무도	어휘	명사	
가면-무도	어휘	명사	예체능 일반
가면-무도회	어휘	명사	
가면-무용	어휘	명사	예체능 일반
가면-적	어휘	관형사·명사	
가면-춤	어휘	명사	
가면-하다	어휘	동사	법률
가면-희	어휘	명사	예체능 일반
가면^갑상샘^항진증	구	품사 없음	의학
가면^검무	구	품사 없음	무용
가면^고혈압	구	품사 없음	의학
가면^극본	구	품사 없음	연기
가면^무언극	구	품사 없음	연기
가면^우울증	구	품사 없음	의학
가면^의신	구	품사 없음	민속
가면^현상	구	품사 없음	심리
가면^효과	구	품사 없음	식물
가면같은^얼굴	구	품사 없음	의학
가면상^화관	구	품사 없음	식물
가면성^우울증	구	품사 없음	심리
가면울병	어휘	명사	의학
가면을 벗기다	관용구	품사 없음	
가면이 천 리(다)	속담	품사 없음	
가면인^잡희	구	품사 없음	예체능 일반
가면제-되다	어휘	동사	법률
가면제-하다	어휘	동사	법률
가면형^엠아르엔에이	구	품사 없음	생명
가멸	어휘	명사	
가멸-지다	어휘	형용사	
가멸-차다	어휘	형용사	
가멸-하다	어휘	형용사	
가멸다	어휘	형용사	
가명	어휘	명사	
가명	어휘	명사	
가명	어휘	명사	
가명	어휘	명사	
가명	어휘	명사	
가명	어휘	명사	
가명	어휘	명사	불교
가명	어휘	명사	
가명	어휘	명사	
가명-보살	어휘	명사	불교
가명-인	어휘	명사	
가명-제	어휘	명사	
가명-종	어휘	명사	불교
가명^계좌	구	품사 없음	경제
가모	어휘	명사	
가모	어휘	명사	
가모	어휘	명사	
가모	어휘	명사	
가모	어휘	명사	
가모	어휘	명사	
가모-기	어휘	명사	
가모-장	어휘	명사	
가모-제	어휘	명사	민속
가모-하다	어휘	동사	
가모^신사	구	품사 없음	민속
가모^장벽	구	품사 없음	물리
가모ㆍ콘던ㆍ거니의^이론	구	품사 없음	전기·전자
가모거니	어휘	명사	동물
가모끄다	어휘	동사	
가모뎀	어휘	명사	식물
가모롱-하다	어휘	형용사	
가모소롱-하다	어휘	형용사	
가모속속-하다	어휘	형용사	
가모장-적	어휘	관형사·명사	
가모장-제	어휘	명사	사회 일반
가모제네시스	어휘	명사	생명
가모초초-하다	어휘	형용사	
가모치	어휘	명사	동물
가모티	어휘	명사	
가모프^인자	구	품사 없음	물리
가모프ㆍ텔러^상호^작용	구	품사 없음	물리
가모프ㆍ텔러^서로^작용	구	품사 없음	물리
가모프ㆍ텔러^전이	구	품사 없음	물리
가목	어휘	명사	군사
가목	어휘	명사	식물
가목	어휘	명사	
가목	어휘	명사	식물
가목	어휘	명사	
가몬	어휘	명사	생명
가몬트	어휘	명사	생명
가뫼	어휘	명사	
가묘	어휘	명사	
가묘	어휘	명사	
가묘	어휘	명사	
가묘-제	어휘	명사	역사
가무	어휘	명사	역사
가무	어휘	명사	
가무	어휘	명사	
가무	어휘	명사	예체능 일반
가무	어휘	명사	
가무	어휘	명사	
가무-극	어휘	명사	예체능 일반
가무-끼	어휘	명사	
가무-단	어휘	명사	
가무-뜨리다	어휘	동사	
가무-백희	어휘	명사	예체능 일반
가무-별감	어휘	명사	역사
가무-보살	어휘	명사	불교
가무-연	어휘	명사	
가무-적	어휘	관형사·명사	
가무-트리다	어휘	동사	
가무-하다	어휘	동사	역사
가무-하다	어휘	동사	
가무-희	어휘	명사	예체능 일반
가무^악극	구	품사 없음	연기
가무관청-계	어휘	명사	불교
가무관현	어휘	명사	
가무기	어휘	명사	
가무까-먹다	어휘	동사	
가무께	어휘	품사 없음	
가무께-하다	어휘	형용사	
가무끄다	어휘	동사	
가무끄다	어휘	동사	
가무끄름	어휘	품사 없음	
가무끄름-하다	어휘	형용사	
가무끄름-히	어휘	부사	
가무나리	어휘	명사	
가무놀이	어휘	명사	
가무니	어휘	명사	
가무다	어휘	동사	
가무대	어휘	명사	
가무대대	어휘	품사 없음	
가무대대-하다	어휘	형용사	
가무댕댕	어휘	품사 없음	
가무댕댕-하다	어휘	형용사	
가무때기	어휘	명사	
가무라기	어휘	명사	동물
가무락	어휘	명사	동물
가무락-조개	어휘	명사	동물
가무러-지다	어휘	동사	
가무러-지다	어휘	동사	
가무러-치다	어휘	동사	
가무럼	어휘	명사	
가무레	어휘	품사 없음	
가무레-하다	어휘	형용사	
가무레기	어휘	명사	동물
가무려넣다	어휘	동사	
가무려넣다	어휘	동사	
가무려물다	어휘	동사	
가무룸	어휘	명사	
가무름	어휘	명사	
가무리다	어휘	동사	
가무리다	어휘	동사	
가무리다	어휘	동사	
가무리다	어휘	동사	
가무병창	어휘	명사	예체능 일반
가무사리	어휘	명사	
가무살	어휘	명사	
가무수룸-하다	어휘	형용사	
가무숙숙	어휘	품사 없음	
가무숙숙-하다	어휘	형용사	
가무숙숙-히	어휘	부사	
가무술래다	어휘	형용사	
가무스레	어휘	품사 없음	
가무스레	어휘	부사	
가무스레-하다	어휘	형용사	
가무스름	어휘	품사 없음	
가무스름-하다	어휘	형용사	
가무스름-히	어휘	부사	
가무스케치	어휘	명사	예체능 일반
가무슥	어휘	부사	
가무슥하다	어휘	형용사	
가무시	어휘	명사	
가무음곡	어휘	명사	
가무이야기	어휘	명사	예체능 일반
가무잡잡	어휘	품사 없음	
가무잡잡-하다	어휘	형용사	
가무족족	어휘	품사 없음	
가무족족-하다	어휘	형용사	
가무족족-히	어휘	부사	
가무지	어휘	명사	
가무지다	어휘	동사	
가무총총	어휘	품사 없음	
가무총총-하다	어휘	형용사	
가무치	어휘	명사	동물
가무치	어휘	명사	
가무치-곰	어휘	명사	
가무치-회	어휘	명사	
가무치다	어휘	동사	
가무치다	어휘	동사	
가무칙칙	어휘	품사 없음	
가무칙칙-하다	어휘	형용사	
가무타다	어휘	동사	
가무타다	어휘	동사	
가무테	어휘	명사	
가무테-손구락	어휘	명사	
가무토막극	어휘	명사	예체능 일반
가무퇴퇴	어휘	품사 없음	
가무퇴퇴-하다	어휘	형용사	
가무트	어휘	명사	음악
가무트름	어휘	품사 없음	
가무트름-하다	어휘	형용사	
가무트름-히	어휘	부사	
가무티하다	어휘	형용사	
가무파리	어휘	품사 없음	
가무파리-하다	어휘	형용사	
가문	어휘	명사	
가문	어휘	명사	
가문	어휘	명사	불교
가문	어휘	명사	
가문	어휘	명사	
가문	어휘	명사	
가문 날에 빗방울 안 떨어지는 날이 없다	속담	품사 없음	
가문 논에 물 대기	속담	품사 없음	
가문 덕에 대접받는다	속담	품사 없음	
가문 의식	구	품사 없음	
가문 회의	구	품사 없음	
가문-눈섭	어휘	명사	
가문-돔	어휘	명사	
가문-떡	어휘	명사	
가문-베	어휘	명사	
가문-별	어휘	명사	
가문-사리	어휘	명사	
가문-설화	어휘	명사	
가문-쉐	어휘	명사	
가문-유메	어휘	명사	
가문-잔치	어휘	명사	
가문-잔치	어휘	명사	
가문-제낭	어휘	명사	
가문-형	어휘	명사	역사
가문^소설	구	품사 없음	문학
가문^정치	구	품사 없음	정치
가문기	어휘	명사	
가문다리	어휘	명사	
가문비	어휘	명사	식물
가문비-거품벌레	어휘	명사	동물
가문비-나무	어휘	명사	식물
가문비-뿌리나무좀	어휘	명사	동물
가문비-큰나무좀	어휘	명사	동물
가문비-하늘소	어휘	명사	동물
가문비나무돌드레	어휘	명사	동물
가문비나무좀	어휘	명사	동물
가문비잔털나무좀	어휘	명사	동물
가문을 흐리다	관용구	품사 없음	
가문치	어휘	명사	
가문테	어휘	명사	
가문해	어휘	명사	지구
가물	어휘	명사	
가물	어휘	품사 없음	
가물	어휘	명사	
가물	어휘	명사	
가물 그루터기는 있어도 장마 그루터기는 없다	속담	품사 없음	
가물 끝은 있어도 장마 끝은 없다	속담	품사 없음	
가물-가물	어휘	부사	
가물-가물	어휘	부사	
가물-가물	어휘	부사	
가물-거리다	어휘	동사	
가물-거리다	어휘	동사	
가물-거리다	어휘	동사	
가물-대다	어휘	동사	
가물-대다	어휘	동사	
가물-대다	어휘	동사	
가물-쓰다	어휘	동사	
가물-철	어휘	명사	
가물-철	어휘	명사	
가물-치다	어휘	동사	
가물가물-하다	어휘	동사	
가물가물-하다	어휘	동사	
가물가물-하다	어휘	동사	
가물가물-하다	어휘	형용사	
가물가물-하다	어휘	형용사	
가물가물-하다	어휘	형용사	
가물견딜성	어휘	명사	
가물견딜성나무	어휘	명사	식물
가물다	어휘	동사	
가물다	어휘	동사	
가물더위	어휘	명사	
가물때	어휘	명사	
가물때	어휘	명사	
가물때(를) 벗다	관용구	품사 없음	
가물막이^댐	구	품사 없음	건설
가물막이뚝	어휘	명사	건설
가물뽕	어휘	명사	
가물시다	어휘	동사	
가물에 단비	속담	품사 없음	
가물에 도랑 친다	속담	품사 없음	
가물에 도랑 친다	속담	품사 없음	
가물에 돌 친다	속담	품사 없음	
가물에 콩(씨) 나듯	속담	품사 없음	
가물음	어휘	명사	
가물체-물다	어휘	동사	
가물치	어휘	명사	동물
가물치	어휘	명사	
가물치-곰	어휘	명사	
가물치-구이	어휘	명사	
가물치-회	어휘	명사	
가물치가 뛰면 옹달치도 뛴다	속담	품사 없음	
가물치가 첨벙하니 메사구도 첨벙한다	속담	품사 없음	
가물칫-과	어휘	명사	동물
가물칫-국	어휘	명사	
가물타기	어휘	명사	
가물티	어휘	명사	
가뭄	어휘	명사	
가뭄-기	어휘	명사	
가뭄-난	어휘	명사	
가뭄-더우	어휘	명사	
가뭄-더위	어휘	명사	
가뭄-못자리	어휘	명사	
가뭄-살	어휘	명사	
가뭄-철	어휘	명사	
가뭄-타다	어휘	동사	
가뭄-해	어휘	명사	
가뭄^계속^기간	구	품사 없음	농업
가뭄^계속^일수	구	품사 없음	지구
가뭄^기간	구	품사 없음	지구
가뭄^대책	구	품사 없음	지구
가뭄^든^뽕	구	품사 없음	식물
가뭄^스트레스	구	품사 없음	식물
가뭄^일수	구	품사 없음	지구
가뭄^주의보	구	품사 없음	지구
가뭄^지속^곡선	구	품사 없음	지구
가뭄^지속^기간	구	품사 없음	지구
가뭄^지수	구	품사 없음	지구
가뭄^피해	구	품사 없음	지구
가뭄요-증	어휘	명사	의학
가뭄철 물웅덩이의 올챙이 신세	속담	품사 없음	
가뭇	어휘	품사 없음	
가뭇	어휘	부사	
가뭇	어휘	명사	
가뭇-가뭇	어휘	부사	
가뭇-없다	어휘	형용사	
가뭇-없다	어휘	형용사	
가뭇-하다	어휘	형용사	
가뭇가뭇-이	어휘	부사	
가뭇가뭇-하다	어휘	형용사	
가뭇없-이	어휘	부사	
가뭇없-이	어휘	부사	
가뮈다	어휘	동사	
가므름	어휘	명사	
가믄	어휘	명사	
가믄-탈	어휘	명사	
가믄탈-낭	어휘	명사	
가믈	어휘	명사	
가믈다	어휘	동사	
가믈란	어휘	명사	예체능 일반
가믐	어휘	명사	
가믐-더우	어휘	명사	
가믐-철	어휘	명사	
가믐-타다	어휘	동사	
가믐-해	어휘	명사	
가믓	어휘	명사	
가믓-가믓	어휘	부사	
가미	어휘	명사	
가미	어휘	명사	
가미	어휘	명사	역사
가미	어휘	명사	
가미	어휘	명사	
가미	어휘	명사	한의
가미	어휘	명사	
가미	어휘	명사	
가미	어휘	명사	군사
가미	어휘	명사	
가미-되다	어휘	동사	
가미-되다	어휘	동사	
가미-되다	어휘	동사	한의
가미-때기	어휘	명사	
가미-참치	어휘	명사	
가미-하다	어휘	동사	
가미-하다	어휘	동사	
가미-하다	어휘	동사	한의
가미^절편삼	구	품사 없음	농업
가미분^다양체	구	품사 없음	수학
가미쓰지	어휘	명사	공예
가미용-하다	어휘	형용사	
가미이	어휘	명사	
가민	어휘	명사	
가민-하다	어휘	형용사	
가밀가밀	어휘	부사	
가밀가밀하다	어휘	동사	
가밀렬	어휘	명사	식물
가밋가밋	어휘	부사	
가밋가밋하다	어휘	형용사	
가바	어휘	명사	생명
가바^비^수용체	구	품사 없음	생명
가바^에이^수용체	구	품사 없음	약학
가바시	어휘	명사	
가바씨	어휘	명사	
가바펜틴	어휘	명사	약학
가박	어휘	부사	
가박	어휘	명사	
가박-지	어휘	명사	
가박-하다	어휘	동사	
가박가박	어휘	부사	
가박가박하다	어휘	동사	
가박거리다	어휘	동사	
가박대다	어휘	동사	
가박작업	어휘	명사	
가반	어휘	명사	
가반	어휘	명사	불교
가반	어휘	명사	복식
가반-교	어휘	명사	건설
가반-식	어휘	명사	기계
가반-자	어휘	명사	
가반-하다	어휘	동사	
가발	어휘	명사	역사
가발	어휘	명사	
가발-되다	어휘	동사	역사
가발-사	어휘	명사	
가발-수	어휘	명사	연기
가발-업	어휘	명사	
가발-업체	어휘	명사	복식
가발-하다	어휘	동사	역사
가발^산업	구	품사 없음	공업
가발^제작실	구	품사 없음	연기
가발^제작원	구	품사 없음	연기
가발^핀	구	품사 없음	연기
가발업-계	어휘	명사	복식
가발업-자	어휘	명사	
가밥-도둑	어휘	명사	동물
가밥다	어휘	형용사	
가방	어휘	명사	
가방	어휘	명사	건설
가방	어휘	명사	
가방	어휘	명사	
가방	어휘	명사	
가방	어휘	명사	
가방	어휘	명사	
가방	어휘	명사	
가방	어휘	명사	불교
가방	어휘	명사	
가방	어휘	명사	
가방 셔틀	구	품사 없음	
가방-끈	어휘	명사	
가방-류	어휘	명사	
가방-모찌	어휘	명사	
가방-모치	어휘	명사	
가방-성	어휘	명사	
가방-잡이	어휘	명사	
가방-화주	어휘	명사	불교
가방^디자이너	구	품사 없음	복식
가방^번수	구	품사 없음	복식
가방^중독	구	품사 없음	심리
가방^폭탄	구	품사 없음	군사
가방끈(이) 길다	관용구	품사 없음	
가방끈(이) 짧다	관용구	품사 없음	
