지하 공간	nc	지하공간
지하 상가	nc	지하상가
지하 차도	nc	지하차도
지하공간	nc	지하공간
지하도	nc	지하도
지하상가	nc	지하상가
지하실	nc	지하실
지하차도	nc	지하차도
지하철역	nc	지하철역
직매장	nc	직매장
직장	nc	직장
진리부	nc	진리부
진흙 화산	nc	진흙화산
진흙화산	nc	진흙화산
집안	nc	집안
찜질방	nc	찜질방
차량 기지	nc	차량기지
차량기지	nc	차량기지
창가	nc	창가
창고	nc	창고
창구	nc	창구
창밖	nc	창밖
창조 도시	nc	창조도시
창조도시	nc	창조도시
창해	nc	창해
처방실	nc	처방실
철도역	nc	철도역
청사	nc	청사
체육관	nc	체육관
초소	nc	초소
초원	nc	초원
초화산	nc	초화산
총본산	nc	총본산
촬영 현장	nc	촬영현장
촬영장	nc	촬영장
촬영현장	nc	촬영현장
축구 경기장	nc	축구경기장
축구 전용 경기장	nc	축구전용경기장
축구 전용 구장	nc	축구전용구장
축구 전용경기장	nc	축구전용경기장
축구 전용구장	nc	축구전용구장
축구경기장	nc	축구경기장
축구장	nc	축구장
축구전용경기장	nc	축구전용경기장
축구전용구장	nc	축구전용구장
충전소	nc	충전소
친정	nc	친정
침상 도시	nc	침상도시
침상도시	nc	침상도시
침실	nc	침실
카지노	nc	카지노
캠퍼스	nc	캠퍼스
캠프장	nc	캠프장
캠핑장	nc	캠핑장
컨벤션센터	nc	컨벤션센터
컨츄리 클럽	nc	컨츄리클럽
컨츄리클럽	nc	컨츄리클럽
컨퍼런스 센터	nc	컨퍼런스센터
컨퍼런스센터	nc	컨퍼런스센터
케이블카	nc	케이블카
콘서트장	nc	콘서트장
콘퍼런스 센터	nc	콘퍼런스센터
콘퍼런스센터	nc	콘퍼런스센터
콜센터	nc	콜센터
크리스마스 시장	nc	크리스마스시장
크리스마스시장	nc	크리스마스시장
타는곳	nc	타는곳
타운	nc	타운
탐방로	nc	탐방로
터미널	nc	터미널
텃밭	nc	텃밭
테라스	nc	테라스
테마 도로	nc	테마도로
테마 로드	nc	테마로드
테마 파크	nc	테마파크
테마도로	nc	테마도로
테마로드	nc	테마로드
테마파크	nc	테마파크
텔레비전 스튜디오	nc	텔레비전스튜디오
텔레비전스튜디오	nc	텔레비전스튜디오
텔레폰 클럽	nc	텔레폰클럽
텔레폰클럽	nc	텔레폰클럽
템플	nc	템플
투기 지역	nc	투기지역
투기지역	nc	투기지역
트윈 타워	nc	트윈타워
